x_raw,y_raw,theta_raw
-0.0567446947097778,-1.2199546098709106,0.0048283366922387
-0.0567390918731689,-1.2199547290802002,0.0048406545981846
-0.0567020177841186,-1.2199747562408447,0.0048590496059655
-0.0567498803138732,-1.219954252243042,0.00483084856703
-0.0567086338996887,-1.2199852466583252,0.0048548519091617
-0.0567417740821838,-1.2199525833129885,0.0048356222734931
-0.0567454695701599,-1.2199565172195437,0.0048293618161162
-0.056743323802948,-1.2199573516845703,0.0048345060719421
-0.0567401051521301,-1.219963312149048,0.004834415161936
-0.056735336780548,-1.2199585437774658,0.0048404735700518
-0.0567474365234375,-1.2199598550796509,0.0048347359048322
-0.0567463040351867,-1.2199454307556152,0.0048364687717371
-0.0567296743392944,-1.2199538946151731,0.0048478381306114
-0.0567197203636169,-1.2199653387069702,0.0048471311338892
-0.0567420125007629,-1.2199444770812988,0.0048362878885521
-0.056734025478363,-1.219956636428833,0.0048402280342523
-0.0567548871040344,-1.2199441194534302,0.0048275343977547
-0.0567011833190918,-1.2199809551239014,0.0048555425839661
-0.0567481517791748,-1.2199426889419556,0.0048321304953182
-0.0567567348480224,-1.219940423965454,0.0048284075856761
-0.0567582845687866,-1.2199501991271973,0.0048220860523468
-0.0567293763160705,-1.2199681997299194,0.0048414001887636
-0.056713581085205,-1.2199760675430298,0.0048480333858622
-0.0567662715911865,-1.2199382781982422,0.0048216188401232
-0.0567371249198913,-1.2199572324752808,0.0048379167905894
-0.0567505359649658,-1.2199511528015137,0.0048301535930583
-0.0567274689674377,-1.21996808052063,0.0048464942421307
-0.056753933429718,-1.2199440002441406,0.0048332691640164
-0.0567452311515808,-1.2199487686157229,0.004834586076429
-0.0567284226417541,-1.2199562788009644,0.0048468563050664
-0.0567057728767395,-1.2199749946594238,0.0048565492925706
-0.0567637085914611,-1.2199428081512451,0.0048247273992991
-0.0567203164100647,-1.2199697494506836,0.004845712498132
-0.0567418932914733,-1.2199567556381226,0.0048371592345985
-0.056761085987091,-1.2199476957321167,0.004826335028111
-0.0567374229431152,-1.219951629638672,0.0048371378662136
-0.0567200779914855,-1.2199698686599731,0.004845774946933
-0.0567697882652282,-1.2199366092681885,0.0048190061330541
-0.0567615628242492,-1.2199525833129885,0.0048292553393245
-0.0566972494125366,-1.2199827432632446,0.0048608396418399
-0.0567269325256347,-1.2199558019638062,0.0048440049519475
-0.056712806224823,-1.2199749946594238,0.0048535751543469
-0.0567374229431152,-1.2199543714523315,0.004837408556474
-0.0567424893379211,-1.2199500799179075,0.004834567511238
-0.0566844940185546,-1.219987154006958,0.004865112667444
-0.0567288398742675,-1.2199716567993164,0.004841176619454
-0.0567226409912109,-1.2199640274047852,0.0048466396523283
-0.0567288994789123,-1.219963788986206,0.0048407705295159
-0.0567162632942199,-1.2199809551239014,0.004847163050585
-0.0567449927330017,-1.219954252243042,0.0048354029298869
-0.0567336082458496,-1.219948172569275,0.0048368599544189
-0.0567492842674255,-1.2199466228485107,0.0048312395424162
-0.0567339062690734,-1.2199654579162598,0.0048363490082775
-0.0567770600318908,-1.2199311256408691,0.0048174494864549
-0.0567643642425537,-1.2199469804763794,0.0048226612359598
-0.0567200779914855,-1.2199556827545166,0.0048438437443347
-0.0567414760589599,-1.2199604511260986,0.0048342143155054
-0.056717574596405,-1.219969391822815,0.0048466615222922
-0.0567619800567626,-1.2199496030807495,0.0048245734636847
-0.0567275881767272,-1.219972848892212,0.0048425799011926
-0.0567341446876525,-1.2199623584747314,0.0048391155704255
-0.0567132234573364,-1.2199677228927612,0.0048542126504926
-0.0567156672477722,-1.2199714183807373,0.0048479829273577
-0.0567642450332641,-1.219937086105347,0.0048216067779781
-0.0567818284034729,-1.219933271408081,0.0048083928422063
-0.0567296147346496,-1.219972014427185,0.0048389840321112
-0.0567452907562255,-1.2199575901031494,0.0048353760861982
-0.0567469000816345,-1.2199511528015137,0.0048307712328683
-0.0567330718040466,-1.2199606895446775,0.0048362819326212
-0.0567179322242736,-1.2199761867523191,0.004847559323936
-0.056747555732727,-1.2199392318725586,0.0048326718695911
-0.0567113161087036,-1.2199676036834717,0.0048540060313442
-0.0567160248756408,-1.219975233078003,0.0048524325007848
-0.0567344427108764,-1.219956398010254,0.0048374400207125
-0.0567024946212768,-1.21998131275177,0.0048549705757744
-0.0566956400871276,-1.219984769821167,0.0048583027059175
-0.0567529201507568,-1.219951868057251,0.0048307485151977
-0.056731641292572,-1.2199692726135254,0.004842423257389
-0.056711196899414,-1.2199753522872925,0.0048494294292907
-0.0567389130592346,-1.2199547290802002,0.0048387213663091
-0.0567434430122375,-1.2199592590332031,0.0048369400227585
-0.0567508339881897,-1.2199430465698242,0.0048302388866358
-0.0567108988761901,-1.2199745178222656,0.0048554094788565
-0.0567272305488586,-1.219965577125549,0.0048412972386088
-0.056721806526184,-1.2199642658233645,0.0048376167873824
-0.0567622780799865,-1.2199352979660034,0.0048289775108443
-0.0567340850830078,-1.219954252243042,0.0048375111272304
-0.0567294359207153,-1.2199691534042358,0.0048396332361533
-0.0567534565925598,-1.2199501991271973,0.0048264044086687
-0.0567237138748168,-1.2199671268463137,0.0048429174790392
-0.0567388534545898,-1.219951033592224,0.0048379033098936
-0.0567308664321899,-1.2199511528015137,0.0048382217258117
-0.0567185282707214,-1.2199692726135254,0.0048448330452249
-0.0567726492881774,-1.2199325561523438,0.0048216677737928
-0.0567318797111511,-1.2199630737304688,0.0048394097884291
-0.0567200183868408,-1.2199628353118896,0.0048451387721968
-0.0566827654838562,-1.2199833393096924,0.004862305298849
-0.0567580461502075,-1.2199440002441406,0.0048244705517977
-0.056702971458435,-1.219969391822815,0.0048590130006831
-0.0567332506179809,-1.2199617624282837,0.0048429500622588
-0.0567846298217773,-1.2199347019195557,0.0048091202555018
-0.0566775798797607,-1.2199946641921997,0.004869855523802
-0.0567126274108886,-1.219977855682373,0.0048489773441182
-0.0567095875740051,-1.21997332572937,0.004856141947863
-0.0567364692687988,-1.21995747089386,0.0048376384419523
-0.0566963553428649,-1.2199900150299072,0.0048596749139191
-0.0567202568054199,-1.2199745178222656,0.0048475239322604
-0.0567293167114257,-1.219962477684021,0.004843902688274
-0.0567079186439514,-1.2199771404266355,0.0048498689966744
-0.0567274689674377,-1.219965934753418,0.0048427328865383
-0.0567466020584106,-1.2199463844299316,0.0048320913832932
-0.0567243099212646,-1.2199689149856567,0.0048461235534209
-0.0567612648010253,-1.2199426889419556,0.0048267508301247
-0.0567412972450256,-1.219966173171997,0.0048327344938843
-0.0567294359207153,-1.2199554443359375,0.0048430186147796
-0.0567372441291809,-1.2199667692184448,0.0048345909321615
-0.0567330121994018,-1.2199599742889404,0.0048376312209043
-0.0567563772201538,-1.2199474573135376,0.0048268684064031
-0.0567458868026733,-1.2199409008026123,0.0048319065976327
-0.0567342638969421,-1.219949722290039,0.0048402073725573
-0.056738793849945,-1.219956398010254,0.0048360246588041
-0.0567499995231628,-1.2199528217315674,0.0048310233819181
-0.05673748254776,-1.219956874847412,0.0048404001986287
-0.0567293763160705,-1.2199695110321045,0.0048435808782353
-0.0567495822906494,-1.2199569940567017,0.0048294079068445
-0.0567056536674499,-1.2199656963348389,0.004852779318635
-0.0567295551300048,-1.2199513912200928,0.0048425546053869
-0.0567021965980529,-1.2199738025665283,0.004860047171181
-0.0567457675933837,-1.2199434041976929,0.0048382408874111
-0.0567366480827331,-1.219958782196045,0.0048398200035069
-0.0567377805709838,-1.2199640274047852,0.0048343008068165
-0.0567477941513061,-1.21994948387146,0.0048354327716358
-0.0567237138748168,-1.219965577125549,0.0048462602158448
-0.0566979646682739,-1.2199801206588743,0.0048575262975383
-0.0567175149917602,-1.2199718952178955,0.0048505156711432
-0.0567308664321899,-1.2199575901031494,0.0048426727386266
-0.0567423105239868,-1.2199506759643557,0.0048356758572247
-0.0567506551742553,-1.2199511528015137,0.0048325864799976
-0.0567433834075927,-1.219951868057251,0.0048365838047797
-0.0567381381988525,-1.219954252243042,0.0048344012829447
-0.0567424893379211,-1.219938039779663,0.0048349027917684
-0.0567616820335388,-1.2199478149414062,0.0048248505154994
-0.0567042231559753,-1.219978928565979,0.0048553669743594
-0.0567303299903869,-1.2199592590332031,0.0048462720952175
-0.0567438006401062,-1.2199532985687256,0.0048357269515452
-0.0567362904548645,-1.2199547290802002,0.0048360065216536
-0.0567675828933715,-1.2199392318725586,0.0048177605625787
-0.0567501187324523,-1.219946026802063,0.0048324325165033
-0.0567016005516052,-1.2199790477752686,0.004857805251877
-0.056727111339569,-1.219955325126648,0.0048489345313936
-0.0567808151245117,-1.219940185546875,0.0048168502957161
-0.056726336479187,-1.219963550567627,0.0048459519711494
-0.0567398071289062,-1.219962239265442,0.0048409643444789
-0.0567080974578857,-1.2199795246124268,0.0048500377098143
-0.0567308664321899,-1.2199565172195437,0.0048470821363973
-0.0566972494125366,-1.2199803590774536,0.0048660518860012
-0.0567143559455871,-1.219967007637024,0.0048515924589243
-0.0567216873168945,-1.2199594974517822,0.0048452536839403
-0.0567391514778137,-1.219950795173645,0.0048400733392177
-0.056751549243927,-1.2199569940567017,0.0048272041962511
-0.0567136406898498,-1.2199753522872925,0.0048503674153752
-0.0567141771316528,-1.219972848892212,0.0048521115488381
-0.0567304491996765,-1.2199636697769165,0.0048420035905178
-0.0567172169685363,-1.219970464706421,0.0048500462755524
-0.0567461252212524,-1.2199559211730957,0.0048330938596167
-0.0567483901977539,-1.2199589014053345,0.0048272919708437
-0.0567370653152465,-1.2199482917785645,0.0048373957874132
-0.0567295551300048,-1.2199547290802002,0.0048422194956463
-0.0567180514335632,-1.2199654579162598,0.0048454583831502
-0.0567660331726074,-1.2199456691741943,0.0048227286152107
-0.0567310452461242,-1.2199562788009644,0.004841133384881
-0.0567291378974914,-1.2199689149856567,0.0048436169739249
-0.0566877126693725,-1.2199825048446655,0.0048643036195457
-0.0567636489868164,-1.219946265220642,0.0048211491019506
-0.0567303299903869,-1.2199567556381226,0.0048375898071624
-0.0567584037780761,-1.219943881034851,0.0048229718193994
-0.0567387342453002,-1.2199534177780151,0.0048354623634233
-0.0567210912704467,-1.219969391822815,0.0048417110993846
-0.056738793849945,-1.2199618816375732,0.0048377621801239
-0.0567455291748046,-1.219945788383484,0.0048387386833465
-0.0567004084587097,-1.21998393535614,0.0048535045944853
-0.0567106008529663,-1.2199786901474,0.0048502674616726
-0.0567491054534912,-1.219942927360535,0.0048326225755047
-0.0567496418952941,-1.2199492454528809,0.0048330541953734
-0.0567759871482849,-1.219928741455078,0.004816726480073
-0.0567547082901001,-1.219948649406433,0.0048248742621314
-0.0567452311515808,-1.2199602127075195,0.0048309937395686
-0.0567147731781005,-1.2199711799621582,0.0048470545260363
-0.0567297339439392,-1.2199548482894895,0.0048419264224967
