x,y,vx,vy,theta,rate
-0.0420595238252277,-1.1459469394008437,7.31182933803481e-05,-3.243678670169079e-05,-0.1326442683017803,-7.057911347865347e-05
-0.0420622855226588,-1.1459500651979473,-3.166059343261037e-05,-0.0001554595965285,-0.1327269207333734,-0.0031095139415609
-0.0420618960094559,-1.1459434030252102,-1.3009753458636804e-05,7.964885910365647e-05,-0.1326765320868356,-0.001024355029616
-0.0420671046931134,-1.145940718513047,-0.0001781271512648,0.0001647482443933,-0.1327619190782125,-0.0037046419430115
-0.0420599101807066,-1.145945480490947,7.890827052338017e-05,-3.074481508433465e-06,-0.1325204292242698,0.0043613142122346
-0.0420662873496123,-1.145937243371362,-0.0001326168868642,0.0002695433208996,-0.1327943107850281,-0.0049828378388837
-0.0420650490799201,-1.1459446532747462,-7.584433128859687e-05,-1.680960591731024e-05,-0.1323739137668311,0.0088587139470966
-0.0420611003473162,-1.1459434603625291,4.1934443361789057e-05,2.9542028147379124e-05,-0.1324706392694284,0.0049963314124455
-0.042068892503977,-1.1459353473501883,-0.0002102885300483,0.0002938197483171,-0.1327970347637787,-0.0059674927285278
-0.0420602637908138,-1.14594309168694,0.0001074175047741,1.275160189858096e-05,-0.1327390765697768,-0.0041533887711759
-0.0420655584512103,-1.145946202724349,-7.428594024493941e-05,-7.472188047027601e-05,-0.1326961970946283,-0.002727464007797
-0.0420642831310758,-1.145943683918354,-4.65477988733618e-05,2.8015008055598437e-05,-0.132727836967545,-0.0038258978795969
-0.0420616904635423,-1.1459403789172435,5.023123247988583e-05,0.0001537622770547,-0.1328668146752864,-0.0080435963940349
-0.0420593648604186,-1.1459404187182332,0.0001410034345113,0.0001422763511751,-0.1326623670352182,-0.0009880501062371
-0.0420638540393243,-1.145944081396263,-2.97838613203937e-05,-1.84725300643562e-05,-0.1327456569081163,-0.0032635854769746
-0.042062522430156,-1.1459408125948345,1.7232108794827382e-05,8.5415190925732e-05,-0.1327739326113892,-0.003500236035184
-0.0420527664489972,-1.1459479957174308,0.000326440473529,-0.0001340482035505,-0.1322086439248461,0.0146214050982197
-0.0420678018868395,-1.145950091881116,-0.0002158754412313,-0.0001761642550628,-0.1325065596183059,0.0038332875109527
-0.0420603751098839,-1.145937220738048,6.462234233708101e-05,0.0002611978703991,-0.1326693327178054,-0.0013263133658231
-0.0420540071325077,-1.1459464531178132,0.000285241280279,-6.879295785856443e-05,-0.132758596503366,-0.0038140050549245
-0.0420647227005237,-1.1459481922016113,-0.0001309298843925,-0.0001092943526975,-0.1326530698925876,8.226106723354935e-05
-0.0420645126288215,-1.145940623008531,-0.0001061746556815,0.000141591306911,-0.1326684091937076,-4.301496946993442e-06
-0.0420677499453249,-1.1459484835345974,-0.0002186771920623,-0.0001452653091082,-0.1324838905006443,0.0063233955297311
-0.0420697282765042,-1.145938564990714,-0.0002520713514668,0.0001812841224089,-0.1328061447534891,-0.0044536989914713
-0.0420626905411487,-1.1459424862448293,4.360232077012272e-05,2.6744404196108577e-05,-0.1327445676303482,-0.0019070397758474
-0.0420661790328953,-1.145950559371574,-7.803443201846783e-05,-0.0002677685056421,-0.1326506234604956,0.0015251069804042
-0.0420636458822182,-1.1459390656437842,-2.1758668103956625e-06,0.0001492987891687,-0.1327173017452274,-0.000605182701918
-0.0420667823897074,-1.1459434356375144,-0.0001141171761371,-3.115706999142269e-05,-0.1325138865588492,0.0065264612336066
-0.0420587550307796,-1.145943152160886,0.0001671381036528,-2.111022145967167e-05,-0.1326110290887302,0.0026035097639116
-0.0420607397220767,-1.145944901999177,8.486021277124483e-05,-7.800491500734571e-05,-0.1327815846926608,-0.002867004475018
-0.0420597888082841,-1.1459506222321376,0.0001213211509978,-0.000266661079565,-0.1326386195728596,0.0019525261908915
-0.0420625080274941,-1.1459446607779231,4.507377762730898e-06,-2.9488999469699436e-05,-0.1325430126906597,0.0049910964650382
-0.0420663558847794,-1.1459360784613,-0.0001267356762248,0.0002711241176155,-0.1327305152792733,-0.0014411073258822
-0.0420581423592625,-1.1459443998238168,0.000149867232247,-1.7450499424269007e-05,-0.1326231382558641,0.0022579752435996
-0.0420620538958582,-1.145936835386075,-4.117342895601813e-06,0.0002260567457376,-0.1327431859578146,-0.0014646109304056
-0.0420622881732903,-1.145940361500479,-1.458581763852867e-05,8.666939884900713e-05,-0.1327130494874747,-0.0004874924979843
-0.042059337985079,-1.145950723288509,6.489359172278095e-05,-0.000223888803422,-0.1325372259458205,0.004948662810443
-0.0420713632571809,-1.1459480138589335,-0.0003217232882667,-0.000108163849054,-0.1326617783551916,0.0007598182262771
-0.0420689281321158,-1.1459444654216695,-0.0002108031833155,2.693740636602145e-05,-0.1325727082600339,0.0034627330530778
-0.0420657672680384,-1.1459399063557425,-7.832792606844186e-05,0.0002268323731662,-0.132817965160873,-0.0057497770929779
-0.0420677160248652,-1.145939167277975,-0.0001307466623157,0.0002387903230174,-0.1327276746251454,-0.0023036240349225
-0.042065874493345,-1.14594209205967,-4.786327743807773e-05,0.0001481616301694,-0.1327182431830415,-0.0025107816284579
-0.0420655238951335,-1.145940685202966,-4.310885602236964e-05,0.0001556496569093,-0.1326671073693095,-0.0003020178099119
-0.0420609205534985,-1.1459482967225028,9.755505529611732e-05,-0.0001263395211073,-0.1325290504200901,0.0042984700178384
-0.0420574807453693,-1.1459471038160698,0.0002065663642242,-7.028251097420112e-05,-0.1327086466064346,-0.0019078469353398
-0.0420645749527095,-1.1459407906693826,-4.1750611802366064e-05,0.0001288390840906,-0.1327626705055152,-0.0034008332400774
-0.0420662883932905,-1.1459513564785755,-8.245440465512617e-05,-0.0002317923348879,-0.1324887726493635,0.0056637434659116
-0.042054719480325,-1.1459379014244766,0.0003620787904984,0.0002323350216891,-0.1326027554729347,0.0016170059202906
-0.0420608961530607,-1.14594103726647,0.0001169789520248,9.299063058077766e-05,-0.1327339012439975,-0.0027794092591984
-0.0420569715419208,-1.145943491635458,0.0002178647780451,1.7696951963560462e-05,-0.1326684077440134,-0.0004899153564706
-0.0420515481170188,-1.1459443280690298,0.000343572379906,-1.1930137167031664e-05,-0.1326696305843628,-0.0004600330596822
-0.0420588720656577,-1.1459521957205745,0.000132845959436,-0.000262112554552,-0.1325519291893595,0.0027205672983364
-0.0420599943421714,-1.1459421776038672,7.654622864394404e-05,8.063095414729338e-05,-0.1326482715070012,-0.0003130366230684
-0.042059285693718,-1.145945917485704,8.494117669386674e-05,-1.2694446331110016e-05,-0.1326213988851257,0.0004189961534882
-0.0420576994506802,-1.145943964289589,0.0001428542767136,7.636227338087864e-05,-0.1326649577478979,-0.0010689377422741
-0.0420680959253386,-1.1459407212720485,-0.0002170142738022,0.0001725682536458,-0.1326846160816212,-0.0015297469993032
-0.0420549695331321,-1.1459412417874069,0.0002675083447837,0.0001802165367479,-0.1328485028751017,-0.0068823918384108
-0.0420615456659504,-1.145943547828295,2.447371295777772e-05,9.08466821021707e-05,-0.1326203255574027,0.0012693185836145
-0.0420587283234985,-1.1459440765658326,0.0001153927099427,4.269390353493019e-05,-0.1327116169694312,-0.001664031756823
-0.042064543904947,-1.1459481033566914,-0.000109936364714,-0.0001019909640639,-0.132615386623233,0.0014639728542665
-0.0420682819729038,-1.1459406473208198,-0.0002120981772349,0.0001707291160703,-0.132680263048445,-0.0007354610858567
-0.0420702833264447,-1.145944056694499,-0.0002395711336305,3.921730062344116e-05,-0.1328264234883497,-0.0054320246345995
-0.042072855506309,-1.145949499107762,-0.0003300494408304,-0.0001543497923339,-0.132574715891152,0.0025521633295929
-0.0420652787554678,-1.1459459774323055,-5.153008855347471e-05,8.784861668775654e-06,-0.1325279251037791,0.004024580562816
-0.0420674765095248,-1.145941651950844,-0.0001856774939249,0.000148081971642,-0.1328561151250271,-0.0063899032984585
-0.0420561726598119,-1.1459509080910164,0.0002228630117242,-0.0001613031341373,-0.1325993817329068,0.0026140334412191
-0.0420621738875525,-1.1459503295133169,-1.3160348093347164e-05,-0.0001315390583596,-0.1325384598195476,0.0038717385659546
-0.0420672935039535,-1.1459359611343896,-0.0001753092418845,0.0003813069395352,-0.1327365519018825,-0.0031652202739341
-0.0420586429399175,-1.1459462395239404,0.0001335827768146,-6.590022512204849e-06,-0.1326604820012233,-0.0005919247891365
-0.0420628746342928,-1.145947455716282,-4.626897393732028e-05,-7.341748504235458e-05,-0.1326854851009104,-0.0011278904203024
-0.04205734820605,-1.1459471421607912,0.0001614335049514,-3.131210229814233e-05,-0.1327691917716748,-0.0040611282319453
-0.0420633263693836,-1.145944401915997,-4.128002111963712e-05,6.878488083465868e-05,-0.1326274046474885,0.0012156179602344
-0.0420600149163085,-1.1459397596887335,9.529990562742267e-05,0.0002014336871444,-0.1329003984413609,-0.0075498908102237
-0.042072945834963,-1.1459450044821764,-0.0003581922083952,4.306671509491041e-06,-0.1325686422171455,0.0038611859097648
-0.0420636522758925,-1.1459423671816549,-6.144226550868688e-06,0.0001094886711619,-0.1326961043466228,-0.000761266256921
-0.0420557568782842,-1.1459456184637344,0.0002588147239819,-3.583252655884816e-06,-0.1326312470024422,0.0011621916689536
-0.0420604559802721,-1.1459507616946565,6.364787706285182e-05,-0.0001986560805491,-0.1325369205665984,0.0043600016518687
-0.0420575231821204,-1.1459519730584091,0.000155734949999,-0.0002119623812538,-0.1325871411699205,0.0021451808521583
-0.0420696082347096,-1.1459418890418394,-0.0002429958450833,0.0001444126146394,-0.1326216600832689,0.0008841427316079
-0.042060696024625,-1.1459413507154206,3.558850778787508e-05,0.0001592585568166,-0.1326558260856254,-0.0001392204161279
-0.0420669899532944,-1.1459459460139003,-0.0001895976222993,-1.6052981013883465e-05,-0.1326857887720834,-0.0010474186344541
-0.0420641863812819,-1.145942460057288,-7.84820639004085e-05,9.883279147160388e-05,-0.1326199188721122,0.0012992563694878
-0.0420602100684058,-1.1459432954087991,7.993559047466536e-05,5.103385487745039e-05,-0.1327119665632125,-0.0015603133435182
-0.0420561460652373,-1.145943233751179,0.0002054283399065,2.393524272016285e-05,-0.1327039409653503,-0.001147432509376
-0.0420728707616119,-1.1459490920758428,-0.0003721638264998,-0.0001665086915289,-0.1327313005742848,-0.001889805645458
-0.0420599579456588,-1.1459449093393013,9.6389627416915e-05,-3.092316864470512e-05,-0.1326405850115262,0.0007143634482669
-0.0420557945757472,-1.145952486636837,0.0002271979848937,-0.0002666752538776,-0.132684012005548,-0.0009251128910488
-0.0420574001523311,-1.145943709010834,0.0001329657480017,5.47120601329804e-05,-0.1325644109145482,0.0029686600580859
-0.0420680036018968,-1.145949459419523,-0.0002032756842325,-0.0001559251795964,-0.1325663144139712,0.0030551150062657
-0.0420574358584701,-1.1459500546686732,0.0001626190248697,-0.0001503777407972,-0.132598585805224,0.0018638164520194
-0.0420634225344081,-1.1459473505181603,-5.5900213406835846e-05,-5.374533850865333e-05,-0.132725069014854,-0.0024202907562969
-0.0420490178285127,-1.145953842739729,0.0004275214548415,-0.000285772395477,-0.1325919447847585,0.002438013949202
-0.0420710336173629,-1.145935089662779,-0.0003612801618308,0.0004076114351941,-0.1326607263912474,-1.1156542049955742e-05
-0.0420683004038762,-1.1459448728227333,-0.000213603815701,5.310566488177161e-06,-0.132631576282125,0.0013249070474635
-0.0420560831925598,-1.1459412240025395,0.0002599828694444,0.0001349549809296,-0.1327994227958016,-0.0042626622909775
-0.0420666164048878,-1.145942808723165,-0.000128915891315,6.022470693710118e-05,-0.1328014780029846,-0.0040549834122487
-0.0420664869970224,-1.145952972678121,-0.0001065668511584,-0.0003361847339187,-0.1325347631013134,0.0058077119494557
-0.04205723551732,-1.1459403579467988,0.0002236445187224,0.0001479578119687,-0.1327556073500987,-0.0028388635066285
-0.0420652057152669,-1.1459467583056389,-4.687960783622679e-05,-8.887590387939302e-05,-0.1327299623384585,-0.0015134685752981
-0.0420700722539523,-1.1459412197719756,-0.0002312377867273,0.0001319536452809,-0.1326503632033999,0.0012399811486181
-0.0420623344194678,-1.1459423862683422,5.9481130678413e-05,7.446217909658176e-05,-0.1326969214097484,-0.0011705673007417
-0.0420018595505797,-1.145950654559369,0.0021014500132669,-0.000237635278393,-0.1324053063974384,0.0087936648053786
-0.0418275316036226,-1.14595771178629,0.0076405011946471,-0.0004871050808642,-0.1322856526837825,0.0117486348063892
-0.0414124944887596,-1.1460744141284125,0.0196666335372482,-0.0041629570465527,-0.1327096307176185,-0.0049615232250164
