time,s,e,dtheta,vx,vy,omega,throttle,steering,x,y,heading_angle
1.250896256,10.645722313718313,-0.03951034641885477,-0.051218650778463104,0.09342692242728523,0.0016631695695790833,0.019408431766390264,0.1643556505441665,0.0341334231197834,-0.06722548932172803,-0.039510346418854994,-0.05121865077846355
1.255987072,10.645722313718313,-0.039566251400360124,-0.050324540775942506,0.09636973975572266,0.001781174165165153,0.02258106713818655,0.16524961428114565,0.0341334231197834,-0.06679187517260979,-0.039566251400360346,-0.05032454077594295
1.2608953600000001,10.645722313718313,-0.03953343021075016,-0.050755296198107924,0.10387017210173256,0.004026085901338709,0.03125287321462364,0.16668602463469495,0.0341334231197834,-0.06588631670518622,-0.039533430210750384,-0.05075529619810837
1.265964672,10.645722313718313,-0.03952170656603039,-0.05161280149469816,0.11076872060996627,0.006084678196386939,0.013266162539541992,0.167684117841446,0.0341334231197834,-0.06548097939704489,-0.039521706566030615,-0.0516128014946986
1.270818688,10.645722313718313,-0.03956120968765296,-0.051516966665571484,0.11838617757877344,0.005502278296990133,0.032887247915185054,0.16917939292543502,0.0341334231197834,-0.06512529145607698,-0.039561209687653184,-0.05151696666557193
1.275714432,10.649055647051647,-0.03957440600774509,-0.05055456427687366,0.12818504986766596,0.005615207484541735,0.06169085113437585,0.17195520798958952,0.0341334231197834,-0.06467561769668216,-0.03957440600774531,-0.0505545642768741
1.28084416,10.649055647051647,-0.039494874875150375,-0.05028664334976929,0.1413045352340816,0.005101113222730145,0.052094139295352955,0.17484263322237503,0.0341334231197834,-0.06411389082829433,-0.0394948748751506,-0.05028664334976973
1.28579136,10.649055647051647,-0.039530606841556695,-0.05117198761470432,0.1762399145821468,0.0014104619917406258,0.008214025552989555,0.17757569482775792,0.0341334231197834,-0.06272911486467316,-0.03953060684155692,-0.05117198761470476
1.2907936,10.649055647051647,-0.03954343513880524,-0.05100623316672026,0.18872984011061542,-0.0004432820382233999,0.007540919237014476,0.1803440793779198,0.0341334231197834,-0.06195543826101395,-0.03954343513880546,-0.051006233166720705
1.295784064,10.65238898038498,-0.03962883831540419,-0.04886127834627674,0.19662274108852523,-0.0019025607970547273,-0.0014035341865273247,0.18218491185276964,0.0341334231197834,-0.06116453153063569,-0.03962883831540441,-0.04886127834627718
1.300825472,10.65238898038498,-0.039751892124007274,-0.04702711040371943,0.20289755597565226,-0.0030413187024503304,-0.004317081960346477,0.18435510296768626,0.0341334231197834,-0.06020347129640192,-0.039751892124007496,-0.047027110403719874
1.3057788160000001,10.65238898038498,-0.03982739858034203,-0.0498199486062858,0.21019989445827253,-0.0027912958297190323,-0.009991520131733649,0.18668948287377873,0.0341334231197834,-0.0593260598755569,-0.03982739858034225,-0.049819948606286246
1.310731648,10.655722313718314,-0.039897525572046975,-0.05120509757453062,0.23028834544391702,0.0016900280433843745,0.06881945265916153,0.18917726651352848,0.0341334231197834,-0.05762577188135046,-0.0398975255720472,-0.05120509757453107
1.31579328,10.655722313718314,-0.03992728373880274,-0.05123367746697083,0.23779677550171302,0.007565934499375682,0.0498562925141566,0.19088021685016704,0.0341334231197834,-0.056721391259240306,-0.039927283738802964,-0.05123367746697127
1.320774528,10.655722313718314,-0.039919996086801635,-0.050966759166682696,0.2502678991533236,0.009514181687946256,-0.011094169290254374,0.19292622487278518,0.0341334231197834,-0.05572485091987463,-0.03991999608680186,-0.05096675916668314
