time,x,y,theta,vx,vy,omega,throttle,steering,throttle_filt,steering_filt
0.03971648,-0.1053494487277036,0.012305766159283861,-0.21658123542009022,1.1825225759893099,0.00972586501117699,0.47222386047971604,0.1643556505441665,-0.0,0.1643556505441665,-0.0
0.044677248,-0.10038786011794427,0.01113840220382798,-0.21397228542117475,1.188321496387133,0.00022921182187984359,0.4749232355464135,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.049718399999999996,-0.09570430743163519,0.010303782947619888,-0.20908198098006814,1.189875314455399,-0.008617468395087084,0.4569836569675321,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.054745728,-0.09091334624872144,0.00938555656982337,-0.207582646852698,1.1897915859573793,-0.005973953175025087,0.45046661892477124,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.059699327999999996,-0.0859831250211915,0.008122259879157587,-0.2023421061409465,1.186491035219842,-0.007889393913817213,0.4322166002521106,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.06467392,-0.07625614317813605,0.005950603366197084,-0.2003051969876246,1.1903096828307564,-0.012688896435330705,0.2491694447003092,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.0696416,-0.07137307669474503,0.005100479542371478,-0.20251954409594042,1.1882018675542547,-0.005400119631384285,0.18378034726426454,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.0747168,-0.06665693732603092,0.003983770108188517,-0.20230346781813413,1.1843010628682136,0.0015813862924507803,0.1491373868994618,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.079675776,-0.06183747823557237,0.003037511186189318,-0.20320518344795246,1.182602929105482,0.008706502046171422,0.09970859404546131,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.08457203199999999,-0.05688088345857018,0.002111096049374074,-0.20345019201493564,1.17990787682118,0.012114729431072805,0.09508025768626714,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.089711744,-0.047238090588795724,0.00020163162930707875,-0.20454372774760543,1.1896278462851522,0.02038791313785443,0.2706912644961055,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.094703232,-0.042482204131795896,-0.0006587278620859953,-0.20166405946100863,1.1875803349141063,0.01623145271405023,0.39250426412311595,0.1643556505441665,-0.0,0.1643556505441665,0.0
0.099691904,-0.03759540778257112,-0.001504816486231127,-0.20132968574968757,1.1853936959987008,0.017505574588075692,0.5034983456887191,0.1643556505441665,-0.0,0.1643556505441665,0.0
