time,x_raw,y_raw,qw_raw,qx_raw,qy_raw,qz_raw
0.0,-0.2101022154092788,-1.1996524333953855,-0.9934752583503724,0.0010583783732727,-0.032881561666727,0.1091999411582946
0.004166656,-0.2051755040884018,-1.2004272937774658,-0.9934014081954956,0.001682600704953,-0.0341679565608501,0.1094691082835197
0.008333056,-0.2003445923328399,-1.201791763305664,-0.9935232400894164,-0.0020348872058093,-0.0357768572866916,0.107830598950386
0.012499712,-0.195773959159851,-1.203012228012085,-0.9936095476150512,-0.004940612707287,-0.033320490270853,0.1077292189002037
0.016666624,-0.1909543573856353,-1.2040919065475464,-0.9934769868850708,-0.0079343421384692,-0.0350370220839977,0.1082261502742767
0.02083328,-0.1860968470573425,-1.205160140991211,-0.9934442043304444,-0.0069401287473738,-0.0360604599118232,0.1082593500614166
0.024999936,-0.1812616437673568,-1.2060261964797974,-0.9932973980903624,-0.0041333329863846,-0.036369364708662,0.109637551009655
0.029166592,-0.1764627993106842,-1.207040786743164,-0.9934207201004028,-0.0037834311369806,-0.0369999334216117,0.1083148568868637
0.033333248,-0.171721875667572,-1.2079119682312012,-0.9934315085411072,-0.0021245621610432,-0.0326745100319385,0.1096437871456146
0.037499904,-0.1667790561914444,-1.2089736461639404,-0.9936172366142272,-0.0034989267587661,-0.0321109108626842,0.1080813109874725
0.04166656,-0.1620010286569595,-1.2100350856781006,-0.9938023686408995,-0.007540451362729,-0.0333975739777088,0.1057572066783905
0.045833216,-0.1570338755846023,-1.2111785411834717,-0.9939210414886476,-0.0087096020579338,-0.0335376597940921,0.104500912129879
0.049999872,-0.1523463577032089,-1.2119905948638916,-0.9942311644554138,-0.003285099286586,-0.0333362072706222,0.1018939390778541
0.054166528,-0.147551029920578,-1.2128857374191284,-0.9943817257881165,-0.0032883810345083,-0.03098114579916,0.1011648178100586
0.058333184,-0.1426147818565368,-1.2141252756118774,-0.9945880770683287,-0.004223870113492,-0.0325325168669223,0.0985819995403289
0.06249984,-0.1377592384815216,-1.21520733833313,-0.9945761561393738,-0.0029858699999749,-0.0369875989854335,0.0971658006310463
0.066666496,-0.1328774541616439,-1.2162500619888306,-0.9945337772369384,-0.0018341292161494,-0.0374467596411705,0.0974522083997726
0.070833152,-0.1279903501272201,-1.2170766592025757,-0.9944998025894164,-0.0031512991990894,-0.0351401679217815,0.098617747426033
0.074999808,-0.1232688874006271,-1.2181706428527832,-0.9945630431175232,-0.0045630764216184,-0.0332816541194915,0.0985698103904724
0.07916672,-0.1184449270367622,-1.219093680381775,-0.9945117831230164,-0.0060369917191565,-0.0331006236374378,0.0990670546889305
0.08333312,-0.1134839281439781,-1.219996213912964,-0.9944592118263244,-0.0051924986764788,-0.0345328301191329,0.0991539433598518
0.087499776,-0.1087823361158371,-1.220937728881836,-0.9944632053375244,-0.0037512495182454,-0.0351506173610687,0.0989611819386482
0.091666688,-0.1038320511579513,-1.2218592166900637,-0.9944366812705994,8.20026034489274e-05,-0.034525316208601,0.0995180234313011
0.095833344,-0.0990720763802528,-1.2226966619491575,-0.994628131389618,-0.0001087885975721,-0.0330087430775165,0.098109059035778
0.1,-0.0941812619566917,-1.223519206047058,-0.9946022629737854,0.0025817139539867,-0.0344588458538055,0.0978385582566261
0.1041664,-0.0891534760594368,-1.224424123764038,-0.9946972131729126,-0.0021537644788622,-0.033911608159542,0.0970710068941116
0.108333312,-0.0843091309070587,-1.22544264793396,-0.9949024319648744,-0.0050536221824586,-0.0352229624986648,0.0943556576967239
0.112499968,-0.0794967636466026,-1.2262675762176514,-0.9950575828552246,-0.0046939733438193,-0.0350556410849094,0.0927878320217132
0.116666624,-0.0747526139020919,-1.2271661758422852,-0.9953359365463256,-0.0009985474171116,-0.0319310165941715,0.0910260528326034
0.120833024,-0.0698626413941383,-1.2282243967056274,-0.9955772161483764,0.0001713487872621,-0.0326676853001117,0.0880848243832588
0.124999936,-0.0649563148617744,-1.2293481826782229,-0.995635449886322,-0.0028294366784393,-0.0353064499795436,0.0863453522324562
0.129166592,-0.060028925538063,-1.2303420305252075,-0.995664358139038,-0.0061044064350426,-0.0344960838556289,0.0861696302890777
0.133333248,-0.0550154708325862,-1.2310882806777954,-0.9955375790596008,0.0008833730244077,-0.0346991010010242,0.0877502486109733
0.137499904,-0.050176478922367,-1.231948733329773,-0.9957281947135924,0.004036461468786,-0.0340724661946296,0.0857220664620399
0.14166656,-0.0453332141041755,-1.233046054840088,-0.9957377314567566,-0.001627963152714,-0.0352037772536277,0.0852314531803131
0.145833216,-0.0404614508152008,-1.2339959144592283,-0.9957671761512756,-0.0065874657593667,-0.034501027315855,0.0849355086684227
0.149999872,-0.0354968644678592,-1.23479163646698,-0.995833456516266,-0.001522772014141,-0.0346895344555377,0.0843216255307197
0.154166784,-0.0305968448519706,-1.2356939315795898,-0.995831310749054,-0.0066584940068423,-0.0361807346343994,0.0834664031863212
