log_time_ns,_full_text,_type,theta,x,y
1714842042259150853,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004795207574749025,-0.05675172805786133,-1.2215027809143066
1714842042259663396,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004818411353409953,-0.0567132830619812,-1.221524715423584
1714842042262880344,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048280547586900605,-0.05668056011199951,-1.2215508222579956
1714842042267020672,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00480978125694681,-0.05671483278274536,-1.2215182781219482
1714842042271269539,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004803829375796149,-0.05673670768737793,-1.2215094566345215
1714842042275399268,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004818722802471857,-0.05671215057373047,-1.2215235233306885
1714842042280941254,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004790199272130858,-0.05675613880157471,-1.2215012311935425
1714842042285408169,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048085591536132614,-0.056736767292022705,-1.2214996814727783
1714842042288521307,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048058270118524,-0.05674177408218384,-1.221510410308838
1714842042293306573,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004804013179389256,-0.056741416454315186,-1.2215046882629395
1714842042296203027,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004823765500627492,-0.056694865226745605,-1.2215337753295898
1714842042300390216,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004814320043785016,-0.05671417713165283,-1.221517562866211
1714842042304642399,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047861090903942435,-0.05676347017288208,-1.2214908599853516
1714842042308923177,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004820018085683696,-0.05669981241226196,-1.2215367555618286
1714842042314909845,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004787984966894537,-0.05676001310348511,-1.2215023040771484
1714842042317658586,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004829444137145318,-0.05668818950653076,-1.22153639793396
1714842042321915238,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004835329056953676,-0.05668461322784424,-1.2215441465377808
1714842042325483009,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004820727468324159,-0.05670487880706787,-1.2215242385864258
1714842042329598469,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004827656528212427,-0.056687235832214355,-1.2215417623519897
1714842042333775197,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004817355448006905,-0.056718528270721436,-1.2215238809585571
1714842042337911549,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047970415799541855,-0.05674922466278076,-1.2215067148208618
1714842042345886350,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004792117903428394,-0.05676555633544922,-1.2214877605438232
1714842042347112351,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047786501921131515,-0.056774139404296875,-1.2214936017990112
1714842042351291034,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004811512763908775,-0.0567241907119751,-1.2215204238891602
1714842042355459154,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004809027221314682,-0.05672919750213623,-1.2215120792388916
1714842042358660513,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048145297089346685,-0.05671572685241699,-1.2215187549591064
1714842042363067032,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004825787880690354,-0.05669933557510376,-1.2215296030044556
1714842042367061552,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004801339923575289,-0.056735873222351074,-1.2215064764022827
1714842042372432831,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004827330817826834,-0.056687355041503906,-1.2215347290039062
1714842042376913602,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004790377500493167,-0.05675816535949707,-1.2215006351470947
1714842042380228788,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004810300169924892,-0.05672645568847656,-1.221526861190796
1714842042384260368,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004800113382710635,-0.05674618482589722,-1.2215031385421753
1714842042388116222,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00482547031118124,-0.05669349431991577,-1.221538782119751
1714842042392144015,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004809161684087089,-0.05672776699066162,-1.2215080261230469
1714842042396402761,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004795334687548473,-0.056755006313323975,-1.2214996814727783
1714842042400396738,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004807230067134589,-0.05673259496688843,-1.2215118408203125
1714842042406829362,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004790771042220453,-0.056752800941467285,-1.2215008735656738
1714842042408845268,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004798397900485794,-0.05674666166305542,-1.22149658203125
1714842042413817983,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004808596381376088,-0.05673205852508545,-1.221508264541626
1714842042417294910,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004801443473841092,-0.05674165487289429,-1.2215015888214111
1714842042421121998,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047916008805710215,-0.05675429105758667,-1.221501350402832
1714842042425412614,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047942509013764465,-0.056745946407318115,-1.2215077877044678
1714842042430086486,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004817955263992526,-0.05670219659805298,-1.2215309143066406
1714842042437497957,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004803140638541991,-0.05673873424530029,-1.2215017080307007
1714842042440434448,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004786886001508249,-0.0567668080329895,-1.221494197845459
1714842042442804531,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004804119863074456,-0.05673259496688843,-1.2215216159820557
1714842042446584529,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004834179348283224,-0.0566752552986145,-1.2215477228164673
1714842042450513743,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004799738229961663,-0.056747376918792725,-1.2215049266815186
1714842042454620738,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004811306845057444,-0.05671876668930054,-1.221521258354187
1714842042458882069,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004819376750924714,-0.05670398473739624,-1.2215337753295898
1714842042462848816,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004797777063519672,-0.05674409866333008,-1.2215102910995483
1714842042469108937,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004808205380049381,-0.056739091873168945,-1.221501111984253
1714842042471537584,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004790131146797039,-0.05675923824310303,-1.221500277519226
1714842042475807542,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004809487623808179,-0.056729674339294434,-1.2215136289596558
1714842042482124976,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00480606964910073,-0.056738078594207764,-1.221505880355835
1714842042485184662,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004789494696939663,-0.05675894021987915,-1.221508502960205
1714842042488541127,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004754850766962873,-0.05682098865509033,-1.2214573621749878
1714842042492642541,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004797116153378595,-0.056756019592285156,-1.221501111984253
1714842042500585892,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00482045789053121,-0.056707143783569336,-1.221530795097351
1714842042501025565,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048174956431751206,-0.05671095848083496,-1.2215259075164795
1714842042505487802,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004791259532610861,-0.05675631761550903,-1.2215038537979126
1714842042508863664,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004800755399433453,-0.05676013231277466,-1.2214906215667725
1714842042514812169,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004816706233996869,-0.05671769380569458,-1.2215194702148438
1714842042517830146,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004806903709197078,-0.05672645568847656,-1.2215206623077393
1714842042521576530,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048002378434500665,-0.05674481391906738,-1.2214980125427246
1714842042527852123,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004802568026145395,-0.056733787059783936,-1.2215102910995483
1714842042530921267,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047663582292884815,-0.05680227279663086,-1.2214807271957397
1714842042534506120,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004808441528636847,-0.056745290756225586,-1.2215144634246826
1714842042538178702,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004801894299024767,-0.05673623085021973,-1.221511721611023
1714842042544632337,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004816309543272761,-0.05671095848083496,-1.2215222120285034
1714842042546777140,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004832762292740589,-0.0566902756690979,-1.2215313911437988
1714842042551241059,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047843232345192435,-0.056768834590911865,-1.22148859500885
1714842042554777319,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004798205020527545,-0.05674523115158081,-1.2215025424957275
1714842042561921237,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004800769552159957,-0.05673867464065552,-1.2215015888214111
1714842042563248542,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004808821534581633,-0.05673396587371826,-1.221505880355835
1714842042569468038,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004799871019653043,-0.05674088001251221,-1.221513032913208
1714842042573950812,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004802709677717611,-0.056726813316345215,-1.2215198278427124
1714842042576435967,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004792825436147412,-0.05675148963928223,-1.2214953899383545
1714842042580140370,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004804198687602187,-0.056740403175354004,-1.2215118408203125
1714842042583865212,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004793028551573354,-0.056761980056762695,-1.22150456905365
1714842042591138098,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048175227452856425,-0.05671626329421997,-1.221527099609375
