time,x,y,theta,vx,vy,omega,throttle,steering,throttle_filt,steering_filt
0.036349568,-0.2859040547109917,-0.10568796848393067,-0.0052630958645547565,-3.831949482238051e-05,6.113521679085819e-06,0.01450151344790556,-0.0,-0.0,0.0,-0.0
0.041331584,-0.28590241732459787,-0.10568833400165857,-0.005264305234646827,0.0008340993911172212,-0.0006392883990582351,0.001621301900499795,-0.0,-0.0,0.0,0.0
0.046497152,-0.2858552748747148,-0.10572039029082529,-0.004047476388617355,0.0008017519834567409,-0.0005013142517129588,0.001141064959489914,-0.0,-0.0,0.0,0.0
0.051326079999999996,-0.28590357845347286,-0.10568808998827606,-0.005249239063950029,8.534869579908078e-05,5.313668829784717e-05,-0.0018709337014040826,-0.0,-0.0,0.0,0.0
0.056323712,-0.2858541183387164,-0.10572158796746456,-0.003936673973372606,-8.568605144293516e-05,0.00010835424154864372,0.015875383633054328,-0.0,-0.0,0.0,0.0
0.061429632,-0.2859011953918292,-0.10568214093158548,-0.005267624290132389,-0.0007562935377025145,0.00047169702934807414,0.01733046792013631,-0.0,-0.0,0.0,0.0
0.066527872,-0.285901356509735,-0.10569084253469367,-0.00524962619039826,9.154551114001563e-05,-0.00016550341037146305,-0.013107008369048078,-0.0,-0.0,0.0,0.0
0.07142592,-0.2858573678506827,-0.10571561178409668,-0.0039306723392975584,-0.0008236600201663971,0.00047484630949574437,-0.016369011969762766,-0.0,-0.0,0.0,0.0
0.07640844799999999,-0.28590530065292036,-0.10568677037670923,-0.005414184064016503,-0.0007845561399579081,0.0005063660284067572,-0.0006866785166863818,-0.0,-0.0,0.0,0.0
0.081378432,-0.285856006771335,-0.10572384387547332,-0.003808434427843288,-5.666437099322846e-05,0.0001166000894604554,-0.00040950523807933343,-0.0,-0.0,0.0,0.0
0.08628902399999999,-0.2859012923129049,-0.10568988915849171,-0.005130366051294466,0.00012255066937785723,-1.6254220571880775e-05,0.03133896842537318,-0.0,-0.0,0.0,0.0
0.091435136,-0.2858996250728133,-0.10568405586505081,-0.005382861434412689,0.0008063263147920894,-0.00035098398192751816,0.004220395220343118,-0.0,-0.0,0.0,0.0
0.096385664,-0.28590569204566446,-0.10568140401150655,-0.005414316574666067,0.0006924208994099194,-0.0003306102409389182,-0.011572170104453732,-0.0,-0.0,0.0,0.0
0.101305472,-0.2858563076099295,-0.10571823952503887,-0.003841855586486531,8.475570805795574e-05,-2.8664566563219654e-05,0.017655735997128517,-0.0,-0.0,0.0,0.0
0.106355584,-0.28585668584987445,-0.10571633033266928,-0.0039714625211066945,0.0008316706333605683,-0.0006873424160916354,0.015914330946153396,-0.0,-0.0,0.0,0.0
0.111301504,-0.2858565592302639,-0.10572098015868263,-0.0036728981990652443,0.0010394353953629937,-0.0006776283430142789,0.01689751539843742,-0.0,-0.0,0.0,0.0
0.11632703999999999,-0.2858958007633656,-0.10569444561152898,-0.005120408711540847,0.0009284799427516903,-0.0005167568486870695,0.018730783265471482,-0.0,-0.0,0.0,0.0
0.121356928,-0.28590389479302586,-0.10568570425133288,-0.005285109243520658,0.00014413230030760563,-8.16875426069224e-05,0.015528762882016343,-0.0,-0.0,0.0,0.0
0.126366336,-0.2858530678061048,-0.10572004328813112,-0.003779937519293952,-0.0006748105973036068,0.0005565453284670841,-0.0019076419052611365,-0.0,-0.0,0.0,0.0
0.131361664,-0.2858530706249317,-0.10571444037297037,-0.003815672404016368,0.0008660946113837436,-0.00038914925180306834,0.0015275469335268475,-0.0,-0.0,0.0,0.0
0.13644864,-0.28589444704400024,-0.10569182949630564,-0.005148604110059907,-6.487727872892492e-05,-2.045751018494513e-05,0.012391045648830968,-0.0,-0.0,0.0,0.0
0.14142144,-0.28585804009162835,-0.10571286670110372,-0.003931573803116706,-0.00021560555005305826,2.0642947632361365e-05,0.027473757090275882,-0.0,-0.0,0.0,0.0
0.14631872,-0.2858498371363123,-0.10571755542304064,-0.003901163384242956,-0.00010269084463729234,2.66769881779642e-05,0.01483730426540228,-0.0,-0.0,0.0,0.0
0.151521152,-0.28589942334829077,-0.10568548736462767,-0.005385845859178673,0.0006909671154575559,-0.00045122438406021366,-0.016253136341660625,-0.0,-0.0,0.0,0.0
0.156471168,-0.28585275371126906,-0.10571670690200645,-0.003679449479648156,-0.0008808295069520276,0.00041380942977895744,0.012106373098364655,-0.0,-0.0,0.0,0.0
0.161471616,-0.2858547447026171,-0.10571550520660018,-0.003977962068559826,-0.00019673406751210482,-4.683571467157356e-05,-0.0012132371064878169,-0.0,-0.0,0.0,0.0
0.166549376,-0.2858526075719331,-0.10571730365917888,-0.00390907512704608,0.000863987105536829,-0.0005300892053483249,-0.032174951901345866,-0.0,-0.0,0.0,0.0
0.171439232,-0.2858595410985489,-0.10571512447496838,-0.0037958294199054166,-0.0006054033296054958,0.0004808457835285486,-0.0005392951177954126,-0.0,-0.0,0.0,0.0
0.176270464,-0.2858996285691917,-0.10569097006718957,-0.005138207147377116,-0.0015717599654758658,0.0009149903424910998,0.01623604600277468,-0.0,-0.0,0.0,0.0
0.181333888,-0.28584935805996664,-0.10572327984254676,-0.0037974428078166866,0.000129724542702956,-0.00010030132809411993,-0.0023334715213239655,-0.0,-0.0,0.0,0.0
0.1863456,-0.28589993572299166,-0.10568667700373291,-0.005393934654138732,0.0008162673615698155,-0.0005758418022879891,-0.014519252425485895,-0.0,-0.0,0.0,0.0
0.191375232,-0.2858989763703602,-0.10569168847223477,-0.005388200872557647,0.0006547772527021338,-0.0004921541306765978,-0.03091383293387666,-0.0,-0.0,0.0,0.0
0.19640844799999999,-0.28585331765238947,-0.10571622734335762,-0.003948234518218463,-0.0009165354926228197,0.000572979885952557,-0.0019254151359312471,-0.0,-0.0,0.0,0.0
0.201547392,-0.28585128944736116,-0.10572207843419527,-0.0037742207443560716,-0.0010287681224144677,0.0006161571790546373,0.01684850666565303,-0.0,-0.0,0.0,0.0
0.206334592,-0.2858622611159693,-0.10571678032467512,-0.003953960411812396,0.0006867065199633516,-0.0005810079547823008,-0.014257302441952634,-0.0,-0.0,0.0,0.0
0.21134988799999999,-0.28590154962261394,-0.10568762291651042,-0.005264152630157781,-0.0008365519749274973,0.0005248091021485364,0.002805974603145967,-0.0,-0.0,0.0,0.0
0.216319104,-0.2859076223365608,-0.10568616314203709,-0.005274660462498915,-0.0015479696234299198,0.0010598963292634076,-0.014616159157174659,-0.0,-0.0,0.0,0.0
0.221378688,-0.2858585966727663,-0.10572323534905487,-0.0038359820637534625,-0.0014279827057995986,0.0009986575159554919,-0.03339475321154751,-0.0,-0.0,0.0,0.0
0.226360192,-0.2858537767383421,-0.10571872855649588,-0.003814997770435369,-0.0008011039287473189,0.0004953516725703811,-0.03297359075731842,-0.0,-0.0,0.0,0.0
0.23131968,-0.285902241383285,-0.1056889309023584,-0.005242880873914224,-0.0007921679056316123,0.0006454373010979636,-0.016207977984474337,-0.0,-0.0,0.0,0.0
0.236337792,-0.2859035440586195,-0.1056871364685467,-0.00528209398171775,-0.00188592266280233,0.0015297621730412912,0.015883317598170316,-0.0,-0.0,0.0,0.0
0.241347968,-0.2859068870470042,-0.1056881932646425,-0.005394249988286859,-0.001110152552901536,0.0008413083613082251,1.3877437761515415e-05,-0.0,-0.0,0.0,0.0
0.246351232,-0.28590390914576513,-0.1056886844490102,-0.005389430985337285,0.0005837480036941343,-0.00047177030133476556,-0.03142975069768049,-0.0,-0.0,0.0,0.0
0.25132992,-0.2859083215089353,-0.10568282187598106,-0.005324859567224394,0.0006378789879046669,-0.0004840419930500763,-0.002825972874695851,-0.0,-0.0,0.0,0.0
0.256326528,-0.2859041475615794,-0.10568868330079104,-0.005250125386979221,0.0009291002004038353,-0.0005411968262557261,0.013256361171997584,-0.0,-0.0,0.0,0.0
0.26140863999999997,-0.28586366123476803,-0.10571665437098055,-0.0038327724250244444,0.001032996407534151,-0.0006161848741871878,0.01579684246373279,-0.0,-0.0,0.0,0.0
