log_time_ns,_full_text,_type,theta,x,y
1714842298734425731,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004731366354828519,-0.05689352750778198,-1.221665859222412
1714842298735371755,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004737348616818874,-0.0568850040435791,-1.221669316291809
1714842298739682651,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047244381271757535,-0.05690324306488037,-1.221662998199463
1714842298744975821,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004743242854835933,-0.05686837434768677,-1.2216697931289673
1714842298747200917,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047359894516388265,-0.05688756704330444,-1.2216671705245972
1714842298751455996,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004732659249138549,-0.05688965320587158,-1.2216652631759644
1714842298755449744,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004719639558128781,-0.05691647529602051,-1.2216510772705078
1714842298763896401,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047199624445170285,-0.05691111087799072,-1.2216575145721436
1714842298764447828,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004725828633316068,-0.056906282901763916,-1.221648931503296
1714842298768994647,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004730925496055435,-0.05689418315887451,-1.2216649055480957
1714842298773223546,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004725543185430381,-0.05689835548400879,-1.2216615676879883
1714842298778350657,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004739446154484913,-0.05687671899795532,-1.2216777801513672
1714842298781016679,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004740788822692451,-0.05688565969467163,-1.2216601371765137
1714842298785020296,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004743417718775559,-0.05686300992965698,-1.2216835021972656
1714842298790154781,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004678334703274527,-0.05698060989379883,-1.2216044664382935
1714842298794516785,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00473362106525951,-0.05688643455505371,-1.221671462059021
1714842298798262127,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004715261570233766,-0.05692648887634277,-1.2216448783874512
1714842298801361460,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004732682325710083,-0.05689138174057007,-1.2216579914093018
1714842298809064370,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004715212813581939,-0.05691075325012207,-1.221653938293457
1714842298810539148,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004720899011279116,-0.056908607482910156,-1.2216546535491943
1714842298814314317,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00472285601146777,-0.05690312385559082,-1.2216614484786987
1714842298818216058,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004730501993333176,-0.05690205097198486,-1.221656322479248
1714842298824939160,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047287988825503195,-0.05688589811325073,-1.221672773361206
1714842298827080676,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004714765944107357,-0.05692493915557861,-1.221635103225708
1714842298832345081,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004722995344813299,-0.05690956115722656,-1.221653938293457
1714842298835082119,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004707920866969893,-0.05694425106048584,-1.2216322422027588
1714842298842211770,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004719500138070249,-0.056908488273620605,-1.2216589450836182
1714842298843564404,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0047104021568344576,-0.05692136287689209,-1.2216545343399048
1714842298847930085,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004728092252507506,-0.056896090507507324,-1.2216709852218628
1714842298854140052,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004744811799048838,-0.056867122650146484,-1.2216835021972656
1714842298857170864,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004726216378071397,-0.056898653507232666,-1.22166109085083
