log_time_ns,_full_text,_type,theta,x,y
1714743318977404714,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005587549019932418,-0.05671805143356323,-1.222489595413208
1714743318977590239,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005563373104964082,-0.056762516498565674,-1.2224653959274292
1714743318981373507,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005581807425005222,-0.05673152208328247,-1.2224807739257812
1714743318985963419,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005560757955056757,-0.05677217245101929,-1.2224535942077637
1714743318989539251,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0055577141887333285,-0.05676621198654175,-1.222460150718689
1714743318993785936,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005573820682641789,-0.05673861503601074,-1.22247314453125
1714743319000654830,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00557038371763111,-0.05674630403518677,-1.2224701642990112
1714743319002304045,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0055435850092280265,-0.056796252727508545,-1.222435474395752
1714743319007180937,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0055610780621541045,-0.056753575801849365,-1.2224745750427246
1714743319012518820,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0055672235739084985,-0.05674862861633301,-1.2224806547164917
1714743319014805695,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0055657429843650125,-0.056749820709228516,-1.2224812507629395
