x_raw,y_raw,theta_raw
-0.0567180514335632,-1.222489595413208,0.0055875490199324
-0.0567625164985656,-1.2224653959274292,0.005563373104964
-0.0567315220832824,-1.2224807739257812,0.0055818074250052
-0.0567721724510192,-1.2224535942077637,0.0055607579550567
-0.0567662119865417,-1.222460150718689,0.0055577141887333
-0.0567386150360107,-1.22247314453125,0.0055738206826417
-0.0567463040351867,-1.2224701642990112,0.0055703837176311
-0.0567962527275085,-1.222435474395752,0.005543585009228
-0.0567535758018493,-1.2224745750427246,0.0055610780621541
-0.056748628616333,-1.2224806547164917,0.0055672235739084
-0.0567498207092285,-1.2224812507629397,0.005565742984365
-0.0567455887794494,-1.2224810123443604,0.0055677167077792
-0.0567505955696105,-1.2224749326705933,0.0055688806014193
-0.0568283796310424,-1.2224087715148926,0.0055277699632986
-0.0567576885223388,-1.2224584817886353,0.0055615363719118
-0.0567806959152221,-1.222456693649292,0.005553613212767
-0.0567617416381835,-1.2224650382995603,0.0055595733682887
-0.0567838549613952,-1.2224500179290771,0.0055505302380057
-0.0567508935928344,-1.2224658727645874,0.0055649973457538
-0.0567125678062438,-1.2224634885787964,0.0055831716983371
-0.0567336082458496,-1.222479224205017,0.0055763549476994
-0.0567458271980285,-1.222475528717041,0.0055673524805718
-0.0568416118621826,-1.2223830223083496,0.0055237037278885
-0.0568519830703735,-1.2223947048187256,0.0055128870608395
-0.0567541122436523,-1.2224667072296145,0.0055625343375747
-0.0567370057106018,-1.2224761247634888,0.0055760466625729
-0.0567063093185424,-1.2224929332733154,0.0055880462425529
-0.0568200945854187,-1.2224171161651611,0.0055334173160549
-0.0567590594291687,-1.2224632501602173,0.0055643045441821
-0.0567470788955688,-1.2224756479263306,0.0055662335527025
-0.0568318367004394,-1.222419500350952,0.0055307408487848
-0.0567607879638671,-1.222467064857483,0.0055567809085032
-0.0567765235900878,-1.2224586009979248,0.0055579694714566
-0.0567523837089538,-1.2224717140197754,0.0055683693672544
-0.0567622184753418,-1.2224617004394531,0.0055632774632812
-0.0567470788955688,-1.2224736213684082,0.005571092907622
-0.0567483901977539,-1.2224732637405396,0.0055719300365565
-0.0567091107368469,-1.2224979400634766,0.0055870867994579
-0.0567309260368347,-1.222489356994629,0.0055758103918771
-0.0567445158958435,-1.2224749326705933,0.0055741872480443
-0.0568205714225769,-1.2224223613739014,0.0055278878561821
-0.0568196773529052,-1.2224140167236328,0.0055278392842351
-0.0567394495010376,-1.2224786281585691,0.0055730868013713
-0.0567303895950317,-1.222484827041626,0.0055770653328893
-0.056735336780548,-1.2224870920181274,0.005573674362623
-0.0567200183868408,-1.2224867343902588,0.0055863005116305
-0.0567310452461242,-1.222480535507202,0.0055765511607567
-0.0567685365676879,-1.2224595546722412,0.0055598519076667
-0.0567854046821594,-1.2224396467208862,0.0055511936519867
-0.0567213892936706,-1.2224777936935425,0.0055863993404733
-0.0567580461502075,-1.2224533557891846,0.005559850674557
-0.0567485690116882,-1.2224713563919067,0.0055659126061797
-0.0567471981048584,-1.2224714756011963,0.0055644702632979
