x,y,vx,vy,theta,rate
-0.2191941075370024,-1.3407249576891769,-0.0001714208237509,0.000324339852033,-0.0857323958321026,-0.0083122089623234
-0.219195332568084,-1.3407376482390594,-0.0002071316250142,-0.0001392855563124,-0.0854145512337193,0.0031514645851334
-0.219182870179642,-1.340736408764024,0.0002342243436863,-8.731006046622277e-05,-0.0856835964223097,-0.0053872160183339
-0.2191905744692567,-1.3407314243679505,-6.406687062095857e-05,6.423776472349789e-05,-0.085538435623218,0.0005566390018394
-0.2191855892133604,-1.3407305371804998,0.000126265418764,9.758447829458964e-05,-0.0856483597819175,-0.0032019139270805
-0.2191837715221106,-1.3407326312513597,0.0001403445545006,3.579375038647868e-05,-0.0855596197841352,0.0002279662687545
-0.2191907546662186,-1.340740571250767,-0.0001438962045927,-0.0002479075884496,-0.0854553992477631,0.0040390458104823
-0.2191877537185377,-1.340738673201228,-2.6102002071570768e-05,-0.0001741507702326,-0.0853375193300263,0.0078820886760721
-0.2191885629726659,-1.340733686501876,-4.63672153867738e-05,2.343416125601044e-05,-0.0853391473558798,0.0066304458631657
-0.2191849451481594,-1.340727874916659,7.703034806945912e-05,0.0002156199254332,-0.0856042294330907,-0.002470324990313
-0.2191948976477295,-1.3407310873041824,-0.0002602329316793,7.166225682029728e-05,-0.085584500009238,-0.0009373686108305
-0.2191892659967488,-1.340736081971178,-4.593481256270793e-05,-0.0001073635412134,-0.0855456544394925,9.076770595430946e-05
-0.2191853082088882,-1.3407248614056642,6.282427728518213e-05,0.0003160116824639,-0.0857753625249662,-0.0083697628466296
-0.2191918236071121,-1.3407357772429422,-0.0001449396681767,-0.0001032522311625,-0.0854365798988541,0.0034784672722069
-0.2191817850408254,-1.3407384916671,0.0002110594430024,-0.0001793434068859,-0.085438678080692,0.0028300812857377
-0.2191943826762589,-1.3407236081452945,-0.0002192619391161,0.0003315142525491,-0.0856583703889736,-0.0046578432608025
-0.2191836006148445,-1.3407374503674132,0.0001706431288792,-0.0001672394583968,-0.085328405639001,0.0060808695189799
-0.2191861008317079,-1.3407303330632991,4.7523561543358e-05,7.243354129087836e-05,-0.0857245908094676,-0.0060422921663115
-0.2191809025792539,-1.3407256264160587,0.0002043308091211,0.000252454281304,-0.0856761322302411,-0.0041517163995179
-0.2191924756976341,-1.3407232847580337,-0.0002063385317093,0.0003674345753461,-0.0856616533760372,-0.0045421809957843
-0.2191846820072285,-1.3407385307846886,0.0001011618944219,-0.0001861867458845,-0.0855206576504077,0.0005930929982424
-0.219189543298316,-1.3407366313301394,-6.351924464269387e-05,-0.0001019634866307,-0.0855702244549295,-0.0013752020448857
-0.2191865857056981,-1.3407304995074365,6.755446348362664e-05,0.0001576465337322,-0.0857183156596398,-0.0065453010892129
-0.2191819374826427,-1.3407372890807563,0.0002128560543422,-9.83984784165352e-05,-0.0855590916199078,-0.0004359715120154
-0.2191853469547379,-1.3407361193923906,7.272560835777779e-05,-5.6576901306650016e-05,-0.0853270664709091,0.0072968439894767
-0.2191864582076602,-1.340727557362965,4.3770096199712167e-05,0.0002102759686647,-0.0855938775807561,-0.0018340302607942
-0.2191809234914214,-1.3407332689078575,0.0002206063665331,-2.142677352387613e-05,-0.0856134815040228,-0.00196713320683
-0.21917836278744,-1.3407319485203797,0.000277416392285,3.021895029139352e-06,-0.0855159816847074,0.0015736065401701
-0.2191905511932875,-1.3407283063102595,-0.0001315932748259,0.000142217345648,-0.0855883834373761,-0.0007963047633541
-0.2191742694481522,-1.3407307237918535,0.0004389037806482,3.537025649434119e-05,-0.0856305773447854,-0.0020645730487366
-0.2191845019027899,-1.3407340681368896,7.80256959706355e-05,-8.370048077409033e-05,-0.0855943856443692,-0.0008750315815016
-0.2191923744092478,-1.340734366034844,-0.0001963114129678,-7.627298919253183e-05,-0.0855890790423027,-0.0005446165548782
-0.2191991935687808,-1.3407337296123336,-0.0003829267972222,-8.632331321068454e-06,-0.0853682116402398,0.0056228931496238
