log_time_ns,_full_text,_type,theta,x,y
1714841723422019661,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004994750778204948,-0.05625122785568237,-1.2210361957550049
1714841723424421527,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004986204007907947,-0.056267499923706055,-1.2210280895233154
1714841723429138593,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004972889481679335,-0.05629086494445801,-1.2210097312927246
1714841723432640650,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004992470605406386,-0.056252121925354004,-1.2210326194763184
1714841723440076019,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00499172426582359,-0.0562593936920166,-1.2210334539413452
1714841723441736794,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005000876610587876,-0.05624568462371826,-1.2210370302200317
1714841723445690536,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005004604000278612,-0.05623894929885864,-1.2210444211959839
1714841723449588351,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005003177113226451,-0.05622446537017822,-1.2210561037063599
1714841723455071738,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004962173177581074,-0.056299805641174316,-1.2210032939910889
1714841723457659921,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004968158229595981,-0.05629664659500122,-1.221018671989441
1714841723461795823,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0050036952525032465,-0.05623126029968262,-1.221046805381775
1714841723466933456,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004984147754999433,-0.056260526180267334,-1.221031665802002
1714841723471591348,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004993350619828414,-0.056249141693115234,-1.2210314273834229
1714841723474674381,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004991541530027403,-0.056252479553222656,-1.2210359573364258
1714841723480155983,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004983707519589602,-0.05626899003982544,-1.2210299968719482
1714841723482657922,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004991572844012213,-0.056250035762786865,-1.2210447788238525
1714841723487101514,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004996315702963541,-0.0562475323677063,-1.2210338115692139
1714841723490915127,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004992570602431519,-0.05625182390213013,-1.2210378646850586
1714841723495216707,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004966941480330262,-0.05630612373352051,-1.2209925651550293
1714841723501488215,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004985482114417123,-0.05626434087753296,-1.221035122871399
1714841723503852879,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004981646397773541,-0.056270062923431396,-1.2210216522216797
1714841723508718060,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004948600126530066,-0.056327879428863525,-1.2209844589233398
1714841723512324686,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004994255435373411,-0.05624967813491821,-1.2210392951965332
1714841723518055598,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005007088598408485,-0.056224524974823,-1.2210514545440674
1714841723520515565,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004995316260160119,-0.056239426136016846,-1.221035122871399
1714841723524986339,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005008136839403381,-0.05622434616088867,-1.2210426330566406
1714841723532147984,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004991318153253555,-0.056259095668792725,-1.2210348844528198
1714841723533554591,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004987862852772513,-0.056262075901031494,-1.2210204601287842
1714841723537282911,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004979390512012793,-0.05626899003982544,-1.2210264205932617
