time,x_raw,y_raw,qw_raw,qx_raw,qy_raw,qz_raw
0.0,-0.0199538208544254,-1.2164305448532104,0.9990946650505066,-0.0107955522835254,0.0406047292053699,-0.0066831726580858
0.004166656,-0.0199653282761573,-1.216433048248291,0.9990893602371216,-0.0111693162471055,0.0406564772129058,-0.0065461974591016
0.008333312,-0.0199188031256198,-1.216423511505127,0.999088168144226,-0.0108902659267187,0.0406753346323967,-0.0070542269386351
0.012499968,-0.0199755951762199,-1.216468334197998,0.999125599861145,-0.0094131892547011,0.0402284748852252,-0.0064098462462425
0.016666624,-0.0200089234858751,-1.2164700031280518,0.999135673046112,-0.0091778710484504,0.0400636792182922,-0.0062156324274837
0.02083328,-0.019921600818634,-1.2164270877838137,0.9990956783294678,-0.010615880601108,0.0405500568449497,-0.0071333567611873
0.024999936,-0.0199019350111484,-1.2164251804351809,0.9990912675857544,-0.0107701160013675,0.0406115055084228,-0.0071708001196384
0.029166592,-0.0199779383838176,-1.2164658308029177,0.9991270899772644,-0.0094210542738437,0.0401803962886333,-0.0064707715064287
0.033333504,-0.0200153719633817,-1.2164771556854248,0.9991378784179688,-0.0092642232775688,0.0399922765791416,-0.0061878636479377
0.037499904,-0.0199344232678413,-1.2164260149002075,0.9990937113761902,-0.0106667503714561,0.0405944809317588,-0.0070748250000178
0.04166656,-0.0199085976928472,-1.2164206504821775,0.9990899562835692,-0.0108738541603088,0.0406313836574554,-0.0070836078375577
0.045833472,-0.0199470538645982,-1.216426134109497,0.9990817308425904,-0.0111615369096398,0.0408145524561405,-0.006730908062309
0.050000128,-0.0200073476880788,-1.2164664268493652,0.9991278648376464,-0.0094778565689921,0.0401819869875907,-0.0062593012116849
0.054166528,-0.0199781544506549,-1.2164366245269775,0.9990949630737304,-0.0111314738169312,0.0405377820134162,-0.0064822398126125
0.058333184,-0.0199182815849781,-1.216426134109497,0.9990884065628052,-0.0110474731773138,0.0406265184283256,-0.0070600393228232
0.062500096,-0.0199086405336856,-1.2164223194122314,0.9990928173065186,-0.0107898563146591,0.0405785590410232,-0.0071101607754826
0.066666752,-0.019938088953495,-1.216442346572876,0.9990917444229126,-0.010886495001614,0.0406556501984596,-0.0066568818874657
0.070833408,-0.0199614949524402,-1.21644389629364,0.9990904331207277,-0.0111705744639039,0.0406352952122688,-0.0065154694020748
0.074999808,-0.0199594907462596,-1.2164381742477417,0.9990845918655396,-0.0111958598718047,0.040760725736618,-0.0065790060907602
0.07916672,-0.0199468731880188,-1.2164572477340698,0.9991341829299928,-0.0090224929153919,0.0400371477007865,-0.0068199285306036
0.083333376,-0.0199829973280429,-1.2164698839187622,0.9991419315338136,-0.0089997025206685,0.0399169772863388,-0.0064209210686385
0.087500032,-0.0200003143399953,-1.2164734601974487,0.9991455078125,-0.0089411912485957,0.0398693494498729,-0.0062349312938749
0.091666432,-0.0199266746640205,-1.2164299488067627,0.9990963935852052,-0.01074037887156,0.0405260473489761,-0.0069854366593062
0.095833344,-0.0199403036385774,-1.2164175510406494,0.9990829229354858,-0.0114611126482486,0.0406903959810733,-0.0068026962690055
0.1,-0.0199566893279552,-1.2164480686187744,0.9990848302841188,-0.0111186578869819,0.0407957062125206,-0.00645412504673
0.104166656,-0.020000210031867,-1.216463923454285,0.9991306066513062,-0.0093254772946238,0.0401393249630928,-0.00631386321038
0.108333312,-0.0199556611478328,-1.216458082199097,0.9991394281387328,-0.0088940393179655,0.0399480313062667,-0.0067529124207794
0.112499968,-0.0199026446789503,-1.2164263725280762,0.9990981817245485,-0.0104925632476806,0.0405105166137218,-0.0071890247054398
0.116666624,-0.0199012365192174,-1.2164154052734375,0.9990885257720948,-0.0108849043026566,0.0406423434615135,-0.0072063221596181
