time,steering,throttle
0.005854976,-0.0,-0.0
0.010721536,-0.0,-0.0
0.015791616,-0.0,-0.0
0.02091648,-0.0,-0.0
0.025859328,-0.0,-0.0
0.030816512,-0.0,-0.0
0.0357952,-0.0,-0.0
0.04089088,-0.0,-0.0
0.045685248,-0.0,-0.0
0.050814464,-0.0,-0.0
0.055962624,-0.0,-0.0
0.060682496,-0.0,-0.0
0.065776128,-0.0,-0.0
0.070778112,-0.0,-0.0
0.075787776,-0.0,-0.0
0.080818176,-0.0,-0.0
0.085807104,-0.0,-0.0
0.090791168,-0.0,-0.0
0.095696128,-0.0,-0.0
0.100873984,-0.0,-0.0
0.105849088,-0.0,-0.0
0.11083904,-0.0,-0.0
0.115803648,-0.0,-0.0
0.120682496,-0.0,-0.0
0.125795072,-0.0,-0.0
0.130791168,-0.0,-0.0
0.135795456,-0.0,-0.0
0.140954624,-0.0,-0.0
0.14567936,-0.0,-0.0
0.151002368,-0.0,-0.0
0.155884544,-0.0,-0.0
0.161024512,-0.0,-0.0
0.165851648,-0.0,-0.0
0.170876672,-0.0,-0.0
0.1758784,-0.0,-0.0
0.180884992,-0.0,-0.0
0.185880832,-0.0,-0.0
0.190713088,-0.0,-0.0
0.195724544,-0.0,-0.0
0.200771328,-0.0,-0.0
0.2058304,-0.0,-0.0
0.211005952,-0.0,-0.0
0.215888384,-0.0,-0.0
0.220925696,-0.0,-0.0
0.22601088,-0.0,-0.0
0.230793984,-0.0,-0.0
0.236007168,-0.0,-0.0
0.240887808,-0.0,-0.0
0.245862656,-0.0,-0.0
0.250872064,-0.0,-0.0
0.255858176,-0.0,-0.0
0.260891392,-0.0,-0.0
0.265974272,-0.0,-0.0
0.270845696,-0.0,-0.0
0.276012032,-0.0,-0.0
0.280886272,-0.0,-0.0
0.285883136,-0.0,-0.0
0.290794496,-0.0,-0.0
0.295862016,-0.0,-0.0
0.300858624,-0.0,-0.0
0.305966848,-0.0,-0.0
0.31071232,-0.0,-0.0
0.315976704,-0.0,-0.0
0.320698112,-0.0,-0.0
0.325680128,-0.0,-0.0
0.330790656,-0.0,-0.0
0.335824896,-0.0,-0.0
0.340754688,-0.0,-0.0
0.345790976,-0.0,-0.0
0.350708736,-0.0,-0.0
0.35579264,-0.0,-0.0
0.360888064,-0.0,-0.0
0.36567936,-0.0,-0.0
0.370750208,-0.0,-0.0
0.375799552,-0.0,-0.0
0.380835072,-0.0,-0.0
0.385799168,-0.0,-0.0
0.390788864,-0.0,-0.0
0.39586176,-0.0,-0.0
0.400961536,-0.0,-0.0
0.4059456,-0.0,-0.0
0.410955776,-0.0,-0.0
0.415996416,-0.0,-0.0
0.42101376,-0.0,-0.0
0.426010624,-0.0,-0.0
0.43100288,-0.0,-0.0
0.436010752,-0.0,-0.0
0.441022976,-0.0,-0.0
0.446020864,-0.0,-0.0
0.45100672,-0.0,-0.0
0.456038656,-0.0,-0.0
0.461023744,-0.0,-0.0
0.466026496,-0.0,-0.0
0.47102848,-0.0,-0.0
0.476011776,-0.0,-0.0
0.481026816,-0.0,-0.0
0.486011904,-0.0,-0.0
0.491008256,-0.0,-0.0
0.496018432,-0.0,-0.0
0.501022464,-0.0,-0.0
0.50600704,-0.0,-0.0
0.511018496,-0.0,-0.0
0.51602048,-0.0,-0.0
0.5210176,-0.0,-0.0
0.526007296,-0.0,-0.0
0.5309824,-0.0,-0.0
0.536008704,-0.0,-0.0
0.541017088,-0.0,-0.0
0.545760768,-0.0,-0.0
0.550749184,-0.0,-0.0
0.556008704,-0.0,-0.0
0.56114048,-0.0,-0.0
0.565759232,-0.0,-0.0
0.571008,-0.0,-0.0
0.575793408,-0.0,-0.0
0.58102912,-0.0,-0.0
0.586011904,-0.0,-0.0
0.590748416,-0.0,-0.0
0.595794432,-0.0,-0.0
0.601023232,-0.0,-0.0
0.606013696,-0.0,-0.0
0.611002624,-0.0,-0.0
0.616012544,-0.0,-0.0
0.621116672,-0.0,-0.0
0.626011392,-0.0,-0.0
0.631056128,-0.0,-0.0
0.636015872,-0.0,-0.0
0.6407488,-0.0,-0.0
0.645756416,-0.0,-0.0
0.6510016,-0.0,-0.0
0.656008448,-0.0,-0.0
0.661023232,-0.0,-0.0
0.666011904,-0.0,-0.0
0.67100928,-0.0,-0.0
0.676059648,-0.0,-0.0
0.681027584,-0.0,-0.0
0.686046208,-0.0,-0.0
0.690784256,-0.0,-0.0
0.696012032,-0.0,-0.0
0.701027072,-0.0,-0.0
0.706013696,-0.0,-0.0
0.71100032,-0.0,-0.0
0.715760896,-0.0,-0.0
0.720748032,-0.0,-0.0
0.726011136,-0.0,-0.0
0.731060224,-0.0,-0.0
0.735821056,-0.0,-0.0
0.74092288,-0.0,-0.0
0.745947136,-0.0,-0.0
0.750793216,-0.0,-0.0
0.75593344,-0.0,-0.0
0.761029888,-0.0,-0.0
0.765762816,-0.0,-0.0
0.771005696,-0.0,-0.0
0.776009216,-0.0,-0.0
0.781043712,-0.0,-0.0
0.786011904,-0.0,-0.0
0.790790912,-0.0,-0.0
0.796019712,-0.0,-0.0
0.801000704,-0.0,-0.0
0.805974784,-0.0,-0.0
0.811032832,-0.0,-0.0
0.815972864,-0.0,-0.0
0.821017344,-0.0,-0.0
0.825948928,-0.0,-0.0
0.830935296,-0.0,-0.0
0.836103168,-0.0,-0.0
0.84096,-0.0,-0.0
0.845796608,-0.0,-0.0
0.850785024,-0.0,-0.0
0.855789056,-0.0,-0.0
0.860982528,-0.0,-0.0
0.86580864,-0.0,-0.0
0.87078656,-0.0,-0.0
0.875948544,-0.0,-0.0
0.88097664,-0.0,-0.0
0.885942784,-0.0,-0.0
0.890934784,-0.0,-0.0
0.895820032,-0.0,-0.0
0.900787456,-0.0,-0.0
0.905789952,-0.0,-0.0
0.910928384,-0.0,-0.0
0.915789056,-0.0,-0.0
0.920949504,-0.0,-0.0
0.926020864,-0.0,-0.0
0.931003392,-0.0,-0.0
0.936009472,-0.0,-0.0
0.941017856,-0.0,-0.0
0.946011392,-0.0,-0.0
0.951004672,-0.0,-0.0
0.95600896,-0.0,-0.0
0.96103168,-0.0,-0.0
0.96601088,-0.0,-0.0
0.971027712,-0.0,-0.0
0.976016384,-0.0,-0.0
0.981046272,-0.0,-0.0
0.98604288,-0.0,-0.0
0.990821632,-0.0,-0.0
0.99580032,-0.0,-0.0
1.000793088,-0.0,-0.0
1.0059264,-0.0,-0.0
1.011003136,-0.0,-0.0
1.015995136,-0.0,-0.0
1.021018112,-0.0,-0.0
1.026012928,-0.0,-0.0
1.031005184,-0.0,-0.0
1.036011008,-0.0,-0.0
1.04102528,-0.0,-0.0
1.046023936,-0.0,-0.0
1.051063808,-0.0,-0.0
1.05608192,-0.0,-0.0
1.06102144,-0.0,-0.0
1.066008832,-0.0,-0.0
1.071067392,-0.0,-0.0
1.076014336,-0.0,-0.0
1.081014784,-0.0,-0.0
1.086014208,-0.0,-0.0
1.091002112,-0.0,-0.0
1.096009984,-0.0,-0.0
1.101018624,-0.0,-0.0
1.106091008,-0.0,-0.0
1.111001344,-0.0,-0.0
1.116012032,-0.0,-0.0
1.120999168,-0.0,-0.0
1.126009344,-0.0,-0.0
1.131016704,-0.0,-0.0
1.136012544,-0.0,-0.0
1.140987648,-0.0,-0.0
1.146021632,-0.0,-0.0
1.151008256,-0.0,-0.0
1.156013312,-0.0,-0.0
1.161023488,-0.0,-0.0
1.166010624,-0.0,-0.0
1.170988032,-0.0,-0.0
1.176027136,-0.0,-0.0
1.181024512,-0.0,-0.0
1.1860352,-0.0,-0.0
1.19099904,-0.0,-0.0
1.196010496,-0.0,-0.0
1.201014272,-0.0,-0.0
1.206009088,-0.0,-0.0
1.21099904,-0.0,-0.0
1.215772928,-0.0,-0.0
1.221018624,-0.0,-0.0
1.226010624,-0.0,-0.0
1.2310464,-0.0,-0.0
1.236011008,-0.0,-0.0
1.241014528,-0.0,-0.0
1.246020352,-0.0,-0.0
1.251003392,-0.0,-0.0
1.256009728,-0.0,-0.0
1.26101888,-0.0,-0.0
1.266009344,-0.0,-0.0
1.271063552,-0.0,-0.0
