time,s,e,dtheta,vx,vy,omega,throttle,steering,x,y,heading_angle
0.034340992,10.632388980384977,0.09058537771469988,-0.05003123207513083,-0.00013349593410696,0.0004768162782982638,-0.0019688643578301577,0.0,-0.0,-0.08051419688896039,0.09058537771469966,-0.05003123207513127
0.039481984,10.632388980384977,0.09058046073043198,-0.049860740701260564,-0.0002507889152540497,0.0006557334236638909,-0.0005870741278082097,0.0,0.0,-0.08050887438548805,0.09058046073043176,-0.04986074070126101
0.0443104,10.632388980384977,0.09057676751553918,-0.05000298903366618,0.0001589934141801775,-0.00014225670933764445,-0.002210149673506792,0.0,0.0,-0.08050929707408766,0.09057676751553896,-0.05000298903366662
0.049410176,10.632388980384977,0.09058380272748985,-0.050041262047528345,-1.3164772626369924e-05,2.5996516564221824e-05,-3.122660134079302e-05,0.0,0.0,-0.08050961594046295,0.09058380272748963,-0.05004126204752879
0.054451072,10.632388980384977,0.0905855737607422,-0.050069961586217016,-0.00032240117129013897,0.00013699063088633861,0.002474463113945247,0.0,0.0,-0.08050650669275362,0.09058557376074197,-0.05006996158621746
0.059513472,10.632388980384977,0.09058081137349544,-0.05000620446163806,-0.00029034861534648054,0.00011797919051801532,0.001769444274300405,0.0,0.0,-0.08050760583536871,0.09058081137349522,-0.050006204461638504
0.06453824,10.632388980384977,0.09057781566765487,-0.049761163174522505,-0.00013328661221206794,0.00012296188891535478,-0.0009783136839485174,0.0,0.0,-0.08050480598072138,0.09057781566765465,-0.04976116317452295
0.069325952,10.632388980384977,0.09057640964676912,-0.04986469938359184,0.00016691877343596193,-0.0002523816932350171,0.002464209488860492,0.0,0.0,-0.08050925434193008,0.0905764096467689,-0.04986469938359228
0.074723968,10.632388980384977,0.0905846810267507,-0.0498779014444124,0.00017121501567996845,7.715971461068731e-05,0.002929736442303523,0.0,0.0,-0.08051756844155704,0.09058468102675048,-0.04987790144441284
0.0794464,10.632388980384977,0.09058344034265302,-0.04986725840978545,0.000125703112086587,4.241266916508312e-05,0.0018726419383977002,0.0,0.0,-0.08050875365688227,0.0905834403426528,-0.0498672584097859
0.08445324800000001,10.632388980384977,0.0905683971272129,-0.04986251536323261,-1.5238307149662194e-05,0.0002223019684470555,-0.0005415057777059772,0.0,0.0,-0.0805046492613445,0.09056839712721268,-0.04986251536323305
0.089427072,10.632388980384977,0.09058279865192491,-0.04993374739497769,5.1561642828847285e-05,0.0001802701511430075,-0.0016427597754007641,0.0,0.0,-0.08050047202145404,0.09058279865192469,-0.049933747394978134
0.094429824,10.632388980384977,0.09058967140094816,-0.049878694116033184,0.0001506225228900537,-0.0004781343459493033,-0.001899572320288142,0.0,0.0,-0.0805145755664366,0.09058967140094794,-0.04987869411603363
0.09943488,10.632388980384977,0.09058930991932468,-0.04996396508692813,-0.00016429658943645665,-4.824725075597571e-05,0.0005642923253196933,0.0,0.0,-0.08051387719314057,0.09058930991932446,-0.049963965086928575
0.104308096,10.632388980384977,0.09058213267322954,-0.049940535534597874,-0.0003569583642036833,0.00012115320682502162,0.0003605192138800324,0.0,0.0,-0.08050941652372752,0.09058213267322932,-0.04994053553459832
0.109510784,10.632388980384977,0.0905620635298297,-0.049876465670761316,-0.0002677143486205415,-6.305800637530352e-05,-0.002735972703758805,0.0,0.0,-0.0805018528984705,0.09056206352982948,-0.04987646567076176
