log_time_ns,_full_text,_type,theta,x,y
1714842384278166766,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004815998771948246,-0.05659353733062744,-1.221833348274231
1714842384278847602,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00481223689876015,-0.05659949779510498,-1.221834659576416
1714842384281463778,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004828571789339784,-0.05656862258911133,-1.2218356132507324
1714842384285551617,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004814484497536023,-0.05660158395767212,-1.2218197584152222
1714842384291930258,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048233103685775625,-0.056578993797302246,-1.2218399047851562
1714842384294617801,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048327166648032835,-0.05656951665878296,-1.2218389511108398
1714842384298505496,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004824209516594269,-0.05658459663391113,-1.221834421157837
1714842384301870678,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048003785839036825,-0.05662053823471069,-1.2218176126480103
1714842384307922012,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004814450506979008,-0.056598663330078125,-1.2218191623687744
1714842384311653337,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004800534303275169,-0.05661654472351074,-1.2218183279037476
1714842384314687114,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004805896627199374,-0.056617677211761475,-1.2218073606491089
1714842384321251221,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004817856058774339,-0.05659419298171997,-1.221818447113037
1714842384323755332,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004834294559941224,-0.05656403303146362,-1.2218494415283203
1714842384327457852,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004811218970477523,-0.05660659074783325,-1.2218197584152222
1714842384331396284,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004809486071133398,-0.05659753084182739,-1.2218294143676758
1714842384338401596,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004816643836427333,-0.056594252586364746,-1.2218239307403564
1714842384340146692,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004827322966750094,-0.05656641721725464,-1.2218486070632935
1714842384343772665,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004785322210586742,-0.056638240814208984,-1.2217923402786255
1714842384348146742,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004799936379875062,-0.05661821365356445,-1.221804141998291
1714842384356079784,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004826045368080966,-0.056570589542388916,-1.2218372821807861
1714842384356312210,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004828566072597267,-0.056570470333099365,-1.221846103668213
1714842384360782682,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004804242195756789,-0.056601107120513916,-1.2218210697174072
1714842384366295733,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004816773303398702,-0.05658680200576782,-1.2218276262283325
1714842384370101981,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0048108802347683124,-0.05660879611968994,-1.2218033075332642
1714842384372792501,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004811086377081117,-0.05660569667816162,-1.2218186855316162
1714842384377274224,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004786372599775205,-0.056639254093170166,-1.2217977046966553
1714842384384055397,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004835565538694466,-0.056558430194854736,-1.2218494415283203
1714842384386303327,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004839904755491757,-0.056551337242126465,-1.2218588590621948
1714842384390657436,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004789176514477556,-0.056636810302734375,-1.2218124866485596
1714842384393814069,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.004800378517479496,-0.05662083625793457,-1.2218097448349
