time,steering,throttle
0.104123392,-0.0983155667781829,0.0457828529179096
0.109095168,-0.0951980650424957,0.0457828529179096
0.114157312,-0.0926106050610542,0.0457828529179096
0.119083264,-0.0902497619390487,0.0457828529179096
0.124162048,-0.0864386335015297,0.0457828529179096
0.129059328,-0.0833105742931366,0.0457828529179096
0.134036736,-0.0806382447481155,0.0457828529179096
0.139151616,-0.0765881687402725,0.0457828529179096
0.144069632,-0.0729932859539985,0.0457828529179096
0.149185536,-0.070084623992443,0.0457828529179096
0.1541504,-0.06648451089859,0.0457828529179096
0.15915136,-0.0615779161453247,0.0457828529179096
0.164142848,-0.0586624033749103,0.0457828529179096
0.16918784,-0.0545934475958347,0.0457828529179096
0.174147584,-0.0494456551969051,0.0457828529179096
0.17918976,-0.0458320453763008,0.0457828529179096
0.184152576,-0.039753969758749,0.0457828529179096
0.189168896,-0.0356736555695533,0.0457828529179096
0.194150144,-0.0301276557147502,0.0457828529179096
0.199141888,-0.0236537046730518,0.0457828529179096
0.204160512,-0.0188732799142599,0.0457828529179096
0.209050624,-0.0127030471339821,0.0457828529179096
0.214045184,-0.0052196844480931,0.0457828529179096
0.219056896,-0.0,0.0457828529179096
0.224153344,-0.0,0.0457828529179096
0.22937984,-0.0,0.0457828529179096
0.234150912,-0.0,0.0457828529179096
0.239032832,-0.0,0.0479002818465232
0.244093696,-0.0,0.0479002818465232
0.249158656,-0.0,0.0479002818465232
0.2541568,-0.0,0.0500225834548473
0.259044352,-0.0,0.0500225834548473
0.264062976,-0.0,0.0521499477326869
0.269067008,-0.0,0.0521499477326869
0.274236672,-0.0,0.0521499477326869
0.279296,-0.0,0.054282572120428
0.284328192,-0.0,0.054282572120428
0.289037824,-0.0,0.05642069876194
0.294155264,-0.0,0.05642069876194
0.2991552,-0.0,0.05642069876194
0.304033792,-0.0,0.0585645250976085
0.309161728,-0.0,0.0607142560184001
0.314031616,-0.0,0.0607142560184001
0.31913728,-0.0,0.062870092689991
0.324146432,-0.0,0.0650322809815406
0.329167104,-0.0,0.0672010108828544
0.33415424,-0.0,0.0693764761090278
0.339147776,-0.0,0.0715589150786399
0.344154624,-0.0,0.0737485364079475
0.349143296,-0.0,0.0737485364079475
0.354231552,-0.0,0.0759455263614654
0.359154176,-0.0,0.0759455263614654
0.364152064,-0.0,0.0781501308083534
0.369150464,-0.0,0.0781501308083534
0.37404544,-0.0,0.0803625434637069
0.379221248,-0.0,0.0825829729437828
0.38414848,-0.0,0.0825829729437828
0.389073408,-0.0,0.0848116129636764
0.39428608,-0.0,0.0848116129636764
0.399118592,-0.0,0.0870487168431282
0.404146688,-0.0,0.0870487168431282
0.40917376,-0.0,0.0892944708466529
0.414200832,-0.0,0.0915490686893463
0.41922176,-0.0,0.0915490686893463
0.4241792,-0.0,0.0938127636909484
0.429195008,-0.0,0.0960857421159744
0.434140416,-0.0,0.0983681976795196
0.439158528,-0.0,0.1006603837013244
0.444142592,-0.0,0.1029624789953231
0.449133568,-0.0,0.1052747070789337
0.454200576,-0.0,0.1075972616672515
