log_time_ns,_full_text,_type,theta,x,y
1714742224523213841,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005426574284924285,-0.05694246292114258,-1.2226351499557495
1714742224525176480,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054468111304921685,-0.05690324306488037,-1.2226545810699463
1714742224530044406,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005450295037154796,-0.05690580606460571,-1.2226585149765015
1714742224533375724,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00543450764917496,-0.056926190853118896,-1.2226471900939941
1714742224539093554,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005413394759726287,-0.056969285011291504,-1.2226197719573975
1714742224541877649,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054375800909416344,-0.0569310188293457,-1.2226427793502808
1714742224545845438,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005448907657019224,-0.05690282583236694,-1.2226638793945312
1714742224552828077,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005443836300023161,-0.056918323040008545,-1.2226520776748657
1714742224555187668,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054535964772987324,-0.056896090507507324,-1.2226622104644775
1714742224558904204,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054366352167701006,-0.05693429708480835,-1.222646713256836
1714742224562904636,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005425300980265943,-0.056950151920318604,-1.2226331233978271
1714742224566666800,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005425817742640481,-0.05694359540939331,-1.222633719444275
1714742224570970555,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00546331315161735,-0.05688399076461792,-1.2226715087890625
1714742224574783165,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005417651447059003,-0.056971848011016846,-1.2226197719573975
1714742224579109503,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054507032457901065,-0.05689585208892822,-1.2226648330688477
1714742224585503161,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005415695165750337,-0.05696505308151245,-1.2226290702819824
1714742224587448837,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005429543137200686,-0.05693960189819336,-1.2226412296295166
1714742224592462062,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00542481419549115,-0.05694139003753662,-1.2226468324661255
1714742224598963417,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054308538186624775,-0.05694347620010376,-1.2226369380950928
1714742224601139716,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005441376102147974,-0.05691683292388916,-1.2226494550704956
1714742224604704710,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005411148965783212,-0.05696076154708862,-1.2226279973983765
1714742224608569893,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054269600429979106,-0.05694228410720825,-1.2226437330245972
1714742224616696558,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005436069163989194,-0.05692422389984131,-1.2226450443267822
1714742224617512765,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005435003472716281,-0.056918978691101074,-1.222642183303833
1714742224621233018,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005435660533859391,-0.056922078132629395,-1.2226437330245972
1714742224625138498,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005433071491190304,-0.0569419264793396,-1.22263503074646
1714742224630997049,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005417666046011724,-0.05695372819900513,-1.2226269245147705
1714742224633857431,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005443892527556334,-0.05691796541213989,-1.222646951675415
1714742224638050602,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.0054076559503742315,-0.056979358196258545,-1.2226111888885498
1714742224643970250,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005435113246718729,-0.05692261457443237,-1.2226496934890747
1714742224646688830,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005445249266981278,-0.05691295862197876,-1.2226523160934448
1714742224650446946,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005428076280474219,-0.05693787336349487,-1.2226465940475464
1714742224654440013,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005475885903068795,-0.05685526132583618,-1.22267484664917
1714742224661328742,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.00545426613239971,-0.056889891624450684,-1.2226669788360596
1714742224663089534,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005415272824217663,-0.056963324546813965,-1.2226260900497437
1714742224667445687,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005433295122636735,-0.05693870782852173,-1.2226355075836182
1714742224670962591,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005428800038221883,-0.0569419264793396,-1.2226266860961914
1714742224677310220,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005431433304987395,-0.05693352222442627,-1.2226420640945435
1714742224679023991,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005462461926589387,-0.0568813681602478,-1.2226650714874268
1714742224684381287,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005439011111529027,-0.056931376457214355,-1.222635269165039
1714742224688398101,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005440262531823687,-0.05691176652908325,-1.222647786140442
1714742224692599950,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.005417878029204475,-0.05696260929107666,-1.222623586654663
