time,steering,throttle
0.012357376,-0.0,0.0248289667069911
0.01746304,-0.0,0.0248289667069911
0.022342656,-0.0,0.0269094668328762
0.027428096,-0.0,0.0269094668328762
0.032474368,-0.0,0.0269094668328762
0.037464832,-0.0,0.0269094668328762
0.04249472,-0.0,0.0269094668328762
0.047422464,-0.0,0.0269094668328762
0.05247616,-0.0,0.0269094668328762
0.057443072,-0.0,0.0289927255362272
0.06233984,-0.0,0.0289927255362272
0.067453696,-0.0,0.0310789383947849
0.072385024,-0.0,0.0310789383947849
0.077405952,-0.0,0.0310789383947849
0.082390272,-0.0,0.0331683009862899
0.087395072,-0.0,0.0331683009862899
0.092450048,-0.0,0.0331683009862899
0.097461504,-0.0,0.0331683009862899
0.102436608,-0.0,0.0331683009862899
0.107327488,-0.0,0.0331683009862899
0.112333056,-0.0,0.0331683009862899
0.117330432,-0.0,0.0331683009862899
0.122474752,-0.0,0.0331683009862899
0.127484416,-0.0,0.0331683009862899
0.132466176,-0.0,0.0331683009862899
0.13742976,-0.0,0.0331683009862899
0.14236032,-0.0,0.0331683009862899
0.147436544,-0.0,0.0331683009862899
0.152448768,-0.0,0.0352610573172569
0.157328896,-0.0,0.0352610573172569
0.162431488,-0.0,0.0352610573172569
0.167326976,-0.0,0.0352610573172569
0.172531712,-0.0,0.0352610573172569
0.177446912,-0.0,0.0373574011027812
0.182548736,-0.0,0.0394575409591198
0.187444224,-0.0,0.0394575409591198
0.192443392,-0.0,0.0394575409591198
0.197431552,-0.0,0.0415616780519485
0.202456064,-0.0,0.0415616780519485
0.207449088,-0.0,0.0415616780519485
0.21243264,-0.0,0.0415616780519485
0.217337344,-0.0,0.0436700470745563
0.222442752,-0.0,0.0436700470745563
0.227434752,-0.0,0.0436700470745563
0.232399872,-0.0,0.0436700470745563
0.237439744,-0.0,0.0436700470745563
0.242329856,-0.0,0.0436700470745563
0.247511808,-0.0,0.0436700470745563
0.25244544,-0.0,0.0436700470745563
0.25753088,-0.0,0.0436700470745563
0.262514432,-0.0,0.0436700470745563
0.267359232,-0.0,0.0436700470745563
0.272456448,-0.0,0.0436700470745563
0.277326848,-0.0,0.0436700470745563
0.282539008,-0.0,0.0436700470745563
0.287348992,-0.0,0.0436700470745563
0.29268224,-0.0,0.0436700470745563
0.297533952,-0.0,0.0436700470745563
0.302536704,-0.0,0.0436700470745563
0.307450368,-0.0,0.0436700470745563
0.312330752,-0.0,0.0436700470745563
0.31744256,-0.0,0.0436700470745563
0.32233216,-0.0,0.0436700470745563
0.32749568,-0.0,0.0436700470745563
0.332442368,-0.0,0.0436700470745563
0.337479936,-0.0,0.0436700470745563
0.342437632,-0.0,0.0436700470745563
0.347427328,-0.0,0.0436700470745563
0.352452864,-0.0,0.0415616780519485
0.357328896,-0.0,0.0415616780519485
0.362505728,-0.0,0.0415616780519485
0.36744448,-0.0,0.0415616780519485
0.372476928,-0.0,0.0415616780519485
0.377428736,-0.0,0.0415616780519485
0.382344448,-0.0,0.0394575409591198
0.387484416,-0.0,0.0394575409591198
0.3923328,-0.0,0.0394575409591198
0.397389824,-0.0,0.0394575409591198
0.40244864,-0.0,0.0394575409591198
0.407331072,-0.0,0.0394575409591198
0.412684032,-0.0,0.0394575409591198
0.417449728,-0.0,0.0394575409591198
0.422447872,-0.0,0.0394575409591198
0.427438336,-0.0,0.0394575409591198
0.432338944,-0.0,0.0394575409591198
0.437330432,-0.0,0.0394575409591198
0.442371072,-0.0,0.0394575409591198
0.447436544,-0.0,0.0394575409591198
0.452497664,-0.0,0.0394575409591198
0.457433088,-0.0,0.0394575409591198
0.462445568,-0.0,0.0394575409591198
0.467441408,-0.0,0.0394575409591198
0.4724352,-0.0,0.0394575409591198
0.477329408,-0.0,0.0394575409591198
0.482440704,-0.0,0.0394575409591198
0.487540224,-0.0,0.0415616780519485
0.492415488,-0.0,0.0415616780519485
0.497459968,-0.0,0.0415616780519485
0.502493952,-0.0,0.0436700470745563
0.507436544,-0.0,0.0436700470745563
0.512443136,-0.0,0.0457828529179096
0.517481472,-0.0,0.0479002818465232
0.522447104,-0.0,0.0500225834548473
0.527405568,-0.0,0.054282572120428
0.532499968,-0.0,0.0585645250976085
0.537444608,-0.0,0.0650322809815406
0.542489088,-0.0,0.0715589150786399
0.547542272,-0.0,0.0759455263614654
0.552383488,-0.0,0.0803625434637069
0.557587712,-0.0,0.0892944708466529
0.562424064,-0.0,0.0983681976795196
0.567432192,-0.0,0.1099303886294364
0.572447744,-0.0,0.1241624876856803
0.577602816,-0.0,0.1314380764961242
0.58240896,-0.0,0.1413171142339706
0.587330304,-0.0,0.1565450876951217
0.592449792,-0.0,0.1669896990060806
0.597329408,-0.0,0.1831293255090713
0.60238592,-0.0,0.1970413476228714
0.607492352,-0.0,0.2056021392345428
0.612387328,-0.0,0.2172774821519851
0.617432576,-0.0,0.2353771924972534
0.622412544,-0.0,0.2447033822536468
0.627500288,-0.0,0.2542214095592499
0.63244928,-0.0,0.2672203481197357
0.637330688,-0.0,0.2738557457923889
0.642441984,-0.0,0.283983439207077
0.647332096,-0.0,0.2978218793869018
0.652447232,-0.0,0.3048883974552154
0.657329664,-0.0,0.312055379152298
0.66253696,-0.0,0.3125
0.667337984,-0.0,0.3125
0.672334592,-0.0,0.3125
0.67753344,-0.0,0.3125
0.682367744,-0.0,0.3125
0.687512576,-0.0,0.3125
0.692441344,-0.0,0.3125
0.697532416,-0.0,0.3125
0.702540288,-0.0,0.3125
0.707355136,-0.0,0.3125
0.712578304,-0.0,0.3125
0.717355776,-0.0,0.3125
0.722770688,-0.0,0.3125
0.727661568,-0.0,0.3125
0.732543744,-0.0,0.3125
0.737532928,-0.0,0.3125
0.742669312,-0.0,0.3125
0.74754304,-0.0,0.3125
0.75235584,-0.0,0.3125
0.757448704,-0.0,0.3125
0.762346752,-0.0,0.3125
0.767526656,-0.0,0.3125
0.772481536,-0.0,0.3125
0.777340928,-0.0,0.3125
0.782350848,-0.0,0.3125
0.787341312,-0.0,0.3125
0.792345856,-0.0,0.3125
0.79743488,-0.0,0.3125
0.802407936,-0.0,0.3125
0.807439616,-0.0,0.3125
0.812427008,-0.0,0.3125
0.817442304,-0.0,0.3125
0.822452992,-0.0,0.3125
0.827342848,-0.0,0.3125
0.832441088,-0.0,0.3125
0.837384192,-0.0,0.3125
0.842433024,-0.0,0.3125
0.847353088,-0.0,0.3125
0.852406016,-0.0,0.3125
0.857445888,0.002210579579696,0.3125
0.862331904,0.0062226909212768,0.3125
0.867452672,0.0111602246761322,0.3125
0.872364544,0.0146314408630132,0.3125
0.877538816,0.0184105802327394,0.3125
0.8824896,0.0225743912160396,0.3125
0.887418368,0.0252725165337324,0.3125
