time,steering,throttle
0.007195648,-0.0,-0.0
0.0120704,-0.0,-0.0
0.017250048,-0.0,-0.0
0.022183168,-0.0,-0.0
0.027291904,-0.0,-0.0
0.032189184,-0.0,-0.0
0.03719168,-0.0,-0.0
0.0422016,-0.0,-0.0
0.04718208,-0.0,-0.0
0.052204544,-0.0,-0.0
0.057149184,-0.0,-0.0
0.062188288,-0.0,-0.0
0.06735616,-0.0,-0.0
0.07221632,-0.0,-0.0
0.077213696,-0.0,-0.0
0.082177536,-0.0,-0.0
0.08711552,-0.0,-0.0
0.092175872,-0.0,-0.0
0.097074688,-0.0,-0.0
0.102223872,-0.0,-0.0
0.107126528,-0.0,-0.0
0.112247296,-0.0,-0.0
0.11718016,-0.0,-0.0
0.122083584,-0.0,-0.0
0.127401728,-0.0,-0.0
0.132077568,-0.0,-0.0
0.13718272,-0.0,-0.0
0.142068992,-0.0,-0.0
0.147145728,-0.0,-0.0
0.152195072,-0.0,-0.0
0.157176064,-0.0,-0.0
0.162170624,-0.0,-0.0
0.16717184,-0.0,-0.0
0.172122112,-0.0,-0.0
0.177177344,-0.0,-0.0
0.182174464,-0.0,-0.0
0.187191552,-0.0,-0.0
0.192173824,-0.0,-0.0
0.197184256,-0.0,-0.0
0.202153728,-0.0,-0.0
0.20712704,-0.0,-0.0
0.212180736,-0.0,-0.0
0.217105664,-0.0,-0.0
0.222181888,-0.0,-0.0
0.227186944,-0.0,-0.0
0.232157184,-0.0,-0.0
0.237175296,-0.0,-0.0
0.242175232,-0.0,-0.0
0.247084288,-0.0,-0.0
0.25214464,-0.0,-0.0
0.257194496,-0.0,-0.0
0.262211584,-0.0,-0.0
0.267078912,-0.0,-0.0
0.272201472,-0.0,-0.0
0.277253888,-0.0,-0.0
0.282189568,-0.0,-0.0
0.287201024,-0.0,-0.0
0.292181504,-0.0,-0.0
0.297194496,-0.0,-0.0
0.302180864,-0.0,-0.0
0.30720896,-0.0,-0.0
0.312082432,-0.0,-0.0
0.317182464,-0.0,-0.0
0.322178048,-0.0,-0.0
0.327197952,-0.0,-0.0
0.332187648,-0.0,-0.0
0.337179904,-0.0,-0.0
0.342236416,-0.0,-0.0
0.347187968,-0.0,-0.0
0.352072704,-0.0,-0.0
0.357193728,-0.0,-0.0
0.362187776,-0.0,-0.0
0.36717824,-0.0,-0.0
0.372181504,-0.0,-0.0
0.37709824,-0.0,-0.0
0.382244096,-0.0,-0.0
0.387254272,-0.0,-0.0
0.392077056,-0.0,-0.0
0.39719424,-0.0,-0.0
0.4021632,-0.0,-0.0
0.407084288,-0.0,-0.0
0.41221632,-0.0,-0.0
0.417212928,-0.0,-0.0
0.422256896,-0.0,-0.0
0.427179776,-0.0,-0.0
0.432185344,-0.0,-0.0
0.437172736,-0.0,-0.0
0.442186752,-0.0,-0.0
0.447194112,-0.0,-0.0
0.45207936,-0.0,-0.0
0.457248256,-0.0,-0.0
0.462327296,-0.0,-0.0
0.467294464,-0.0,-0.0
0.472280576,-0.0,-0.0
0.477414912,-0.0,-0.0
0.482098176,-0.0,-0.0
