time,x,y,theta,vx,vy,omega,throttle,steering,throttle_filt,steering_filt
0.035129983999999996,-0.22466758838707285,-0.05109543105420372,-0.047331734132857406,0.769064681621281,-0.03829045596410243,-0.19003372093976445,0.1463368386030197,-0.0,0.1463368386030197,-0.0
0.040149376,-0.21831628816817536,-0.05190732588919546,-0.04730945429874822,0.7752616232342675,-0.040856216975512755,-0.12954465325745493,0.1463368386030197,-0.0,0.1463368386030197,0.0
0.045232256,-0.2151109541261379,-0.052173939779310244,-0.046873225909939364,0.7729216746241013,-0.04586599631826045,-0.1484709129564292,0.1463368386030197,-0.0,0.1463368386030197,0.0
0.050291327999999996,-0.21181105105699513,-0.05238378799469264,-0.04735786486061855,0.77174937350261,-0.04699446774809455,-0.17233206993669692,0.1463368386030197,0.003445096546784,0.1463368386030197,0.0
0.055151231999999994,-0.20861959877261885,-0.05282855498444006,-0.04788036856162314,0.7756846226854466,-0.045528435863571776,-0.19891060721920592,0.1463368386030197,0.0134744234383106,0.1463368386030197,0.00021175806348919455
0.060255359999999994,-0.2054000186977752,-0.05321885895085169,-0.047152388455636185,0.7784640745833676,-0.050839682418641154,-0.26747680220285874,0.1463368386030197,0.0198757499456405,0.1463368386030197,0.0011292502927878196
0.065249152,-0.19899966302346347,-0.05393168754888618,-0.05180308163835079,0.7759848672952142,-0.05987571288584155,-0.4178788830488637,0.1463368386030197,0.0294341929256916,0.1463368386030197,0.002684316025140434
0.070268544,-0.19570796138383517,-0.05429742382489742,-0.0542265087366669,0.7784875340758242,-0.05495001105470307,-0.48017509559444205,0.1463368386030197,0.0359046682715415,0.1463368386030197,0.0050063556576725905
0.075248768,-0.19249884632845926,-0.054886640003008184,-0.055527593251682106,0.7831453802492172,-0.056308757915438795,-0.5783658885945809,0.1463368386030197,0.0405236110091209,0.1463368386030197,0.007883000267924363
0.080234624,-0.18933863366366108,-0.05536368184441369,-0.05711694457935046,0.7851601238214675,-0.06112165787609095,-0.7027533843983556,0.1463368386030197,0.0462934672832489,0.1463368386030197,0.0111031623243965
0.085235584,-0.18606791622068003,-0.055680559894920094,-0.062244117301776036,0.7831476204546415,-0.060360590399296477,-0.8020696000457668,0.1463368386030197,0.0499068237841129,0.1463368386030197,0.014633895068220182
0.090123904,-0.17947893761325076,-0.05654152208774292,-0.06657653178370992,0.7853672476659468,-0.0482431227128342,-0.8903354280340102,0.1463368386030197,0.0527499578893184,0.1463368386030197,0.018212901213537643
0.095231104,-0.17628834996892995,-0.05710084636916892,-0.071670754796477,0.7859644078025942,-0.044227708846773434,-0.9051064425561346,0.1463368386030197,0.0555917620658874,0.1463368386030197,0.02195490894515692
0.100120704,-0.17304346337120838,-0.05748411957238421,-0.07658444314641599,0.7863659177887717,-0.04182475257702615,-0.9321705323120283,0.1463368386030197,0.0571272931993007,0.1463368386030197,0.02549246074581657
0.105235584,-0.16975677919073645,-0.057830400344591415,-0.0828677802801785,0.7854992946437441,-0.03626288331255873,-0.8900816480914386,0.1463368386030197,0.0585089102387428,0.1463368386030197,0.02903988780509199
0.110237056,-0.16655623959988256,-0.05827568794182212,-0.08756277700524251,0.7847122838067613,-0.030499564619967865,-0.8267804518467023,0.1463368386030197,0.0595065318048,0.1463368386030197,0.03231371545210162
0.115267456,-0.15999337463066235,-0.059026612130816045,-0.09534645978414691,0.7871042831105279,-0.031577934609379354,-0.7839333816673627,0.1463368386030197,0.0598134547472,0.1463368386030197,0.03538185901363809
0.120235392,-0.15677753378842918,-0.059444554964858586,-0.09737586880403626,0.7887685829838073,-0.031523437486411274,-0.7241377404013473,0.1463368386030197,0.0598901845514774,0.1463368386030197,0.03814849489495355
0.125217408,-0.15354574522672407,-0.05997320210733151,-0.10071785296722524,0.791186153705134,-0.032801211062006765,-0.6806602115133525,0.1463368386030197,0.0598901845514774,0.1463368386030197,0.04064760002581324
0.13024703999999998,-0.15027754824892334,-0.060553523604362065,-0.10023434282061672,0.7904677281897805,-0.04128348075199985,-0.640582747063627,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.04289853748582047
0.135145088,-0.14699210598643464,-0.060965841107749386,-0.10371009302552014,0.7898970083678393,-0.04242795730660126,-0.5712405345118516,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.0448471566228631
0.140181888,-0.1404285843082346,-0.06200120512292902,-0.10644739100447431,0.7889365907933392,-0.03743858445459288,-0.5903091702620799,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.04662776416253442
0.145291904,-0.13723126683757583,-0.06266069877994175,-0.10818739545157108,0.7884604300764005,-0.04047066890636212,-0.6184064520173448,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.048224278893731
0.15025139199999998,-0.13396603177906286,-0.06304228182199671,-0.11365864257989955,0.787772163034206,-0.0406731736369438,-0.7115711980229371,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.049589574788449636
0.155266944,-0.13078017454429042,-0.06345447735232096,-0.11549174674354479,0.7866386255844405,-0.040231409777368506,-0.7779497048691024,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.05081033394681958
0.160118144,-0.1275146577013876,-0.0641333731674898,-0.1167318600805558,0.7880487310258767,-0.034921213787608096,-0.8203227545696848,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.05185245033557679
0.165112192,-0.12102490945122936,-0.06527948623351118,-0.12456620850748656,0.7954155890616668,-0.04104712092214684,-0.8916808242763129,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.052803277094451706
0.170231424,-0.11779874409635761,-0.06578450258135658,-0.1302147281534518,0.7963706390590977,-0.041530607612168924,-0.9188118674288059,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.05366379173425014
0.175116672,-0.11444200853335265,-0.0662545037690902,-0.13596432440696304,0.7972189955255614,-0.04034704304193207,-0.9539594314672015,0.1463368386030197,0.0599669069051742,0.1463368386030197,0.05438636038280457
0.180284288,-0.11113607550844841,-0.06698831192850646,-0.13929192793954748,0.798936569878103,-0.04074150599728138,-1.0293862927687252,0.143820121884346,0.0599669069051742,0.1454698102308273,0.05506308585459601
0.18522688,-0.10786761098522993,-0.06764922112833428,-0.1432750958175708,0.7989975616060856,-0.04027453844527221,-1.0485886644948281,0.143820121884346,0.0599669069051742,0.1449262278025732,0.05563185983872284
0.190154368,-0.10136389842454595,-0.06909509707644855,-0.15031062097148062,0.7957991002059945,-0.04558378699328203,-1.0997435408490703,0.143820121884346,0.0599669069051742,0.1445628728933203,0.05613313025049405
0.195220864,-0.09812324619531314,-0.06970783043044104,-0.15575984615484373,0.7945205301098998,-0.04104373436676413,-1.0359652332645881,0.143820121884346,0.0599669069051742,0.14431199655892268,0.05658894506314031
0.200244352,-0.09490514158725001,-0.07033642942432948,-0.1608370484494852,0.7978744400236166,-0.03791682122308175,-0.953516861267039,0.143820121884346,0.0599669069051742,0.14414726812390669,0.056987157408435615
0.205155968,-0.09161871220795452,-0.0710666865439973,-0.16574717490796953,0.7990749301439245,-0.0373872777498839,-0.8502273186112209,0.143820121884346,0.0599669069051742,0.14404014701026896,0.05733060393495189
0.210336896,-0.08845927158605076,-0.07175663492745327,-0.16937330798186068,0.79867939101841,-0.04127698870783287,-0.7695590024383345,0.143820121884346,0.0599669069051742,0.14396415138789578,0.057651126069981205
0.215251072,-0.08182980057964287,-0.07322290550432638,-0.17986396056865406,0.8019194389022204,-0.04128052597758841,-0.7006144090501508,0.143820121884346,0.0599669069051742,0.1439169656325867,0.05791818273304525
0.220117376,-0.07859998346366802,-0.0740866443513079,-0.18127892199495932,0.8039102219560249,-0.0460991459943134,-0.6602834849271667,0.143820121884346,0.0599669069051742,0.14388554755795746,0.05815214080513761
0.225215104,-0.07537019035685323,-0.07494299202099491,-0.18138313342580048,0.8047475864298012,-0.0506217695255727,-0.6272411985580814,0.143820121884346,0.0599669069051742,0.14386331273873826,0.05836923721937903
0.23012185599999999,-0.07206753244610163,-0.07564829305672952,-0.1791212849868229,0.8009016280671334,-0.05585007140358487,-0.6101204523111922,0.143820121884346,0.0599669069051742,0.1438491842846602,0.05855320274758705
0.235286656,-0.06886322164831453,-0.0764924777248242,-0.1807581274549408,0.8002159157438072,-0.05900571645288195,-0.5621190601065184,0.143820121884346,0.0599669069051742,0.143839177518984,0.058724546155383306
0.240281216,-0.06237500660947558,-0.07813485743448446,-0.1869318744413988,0.7969531329908646,-0.055756264886364294,-0.5805273313324797,0.143820121884346,0.0599669069051742,0.14383283255161483,0.05887015921170183
0.245280384,-0.05919336943438996,-0.07905355878628346,-0.1901910409868961,0.7963072115993421,-0.05817723108410565,-0.6823610199239564,0.143820121884346,0.0599669069051742,0.14382859636754355,0.05899882403391625
0.250284928,-0.055936567598216004,-0.08003365799787346,-0.193890120933502,0.7984216367422245,-0.0553816389569383,-0.8194231456010861,0.143820121884346,0.0599669069051742,0.1438257689726076,0.05911251668981711
0.25522035200000004,-0.05272665908458793,-0.08079692557846421,-0.19715811682018458,0.7971758942980877,-0.05101093177561234,-0.8621738317477372,0.143820121884346,0.0599669069051742,0.14382391092094518,0.059211471315260444
0.26027660799999996,-0.04963618544528749,-0.08162995225289456,-0.19946978690258632,0.7988520932235164,-0.051181895409673994,-0.8860481963733737,0.143820121884346,0.0599669069051742,0.14382263369834258,0.05930110718989458
0.265118336,-0.04303487446221106,-0.08344203658029788,-0.20888787541445808,0.7977823952024086,-0.049609623454366356,-0.9959910758561452,0.143820121884346,0.0599669069051742,0.14382182293033205,0.05937675552214994
0.270370176,-0.03989542939955642,-0.08415012789724013,-0.21632393011073958,0.8018661006846566,-0.04854087408987566,-1.0326828409857136,0.143820121884346,0.0599669069051742,0.1438212273555753,0.05944948831779646
0.27520499200000004,-0.036588753375964546,-0.08519841738776675,-0.21929455411364707,0.8023273938476879,-0.043472526868154455,-1.0487426467590923,0.143820121884346,0.0599669069051742,0.1438208710389095,0.05950819362185458
