time,steering,throttle
0.0070784,-0.2954946756362915,0.0206753220409154
0.012066304,-0.2954946756362915,0.0206753220409154
0.017076224,-0.2954946756362915,0.0206753220409154
0.022063104,-0.2954946756362915,0.0206753220409154
0.027132928,-0.2954946756362915,0.0206753220409154
0.032088832,-0.2954946756362915,0.0206753220409154
0.03718528,-0.2954946756362915,0.0206753220409154
0.04230784,-0.2954946756362915,0.0206753220409154
0.047231488,-0.2954946756362915,0.0206753220409154
0.05223424,-0.2962327003479004,0.0206753220409154
0.05751168,-0.2962327003479004,0.0206753220409154
0.062060544,-0.2962327003479004,0.0206753220409154
0.067204352,-0.2962327003479004,0.0206753220409154
0.072189184,-0.2962327003479004,0.0206753220409154
0.077270784,-0.2962327003479004,0.0206753220409154
0.082240512,-0.2962327003479004,0.0206753220409154
0.087382784,-0.2962327003479004,0.0206753220409154
0.092075776,-0.2962327003479004,0.0206753220409154
0.097082624,-0.2962327003479004,0.0206753220409154
0.102277888,-0.2962327003479004,0.0206753220409154
0.107301632,-0.2962327003479004,0.0206753220409154
0.112270848,-0.2962327003479004,0.0206753220409154
0.117114624,-0.2962327003479004,0.0227509830147027
0.12226048,-0.2964338660240173,0.0227509830147027
0.127076096,-0.2966350317001343,0.0248289667069911
0.132185344,-0.2972382307052612,0.0289927255362272
0.137231872,-0.2978410720825195,0.0310789383947849
0.142160384,-0.2979749739170074,0.0331683009862899
0.14711168,-0.2983766198158264,0.0373574011027812
0.152215552,-0.2985773980617523,0.0394575409591198
0.15718016,-0.2985773980617523,0.0415616780519485
0.16228352,-0.2985773980617523,0.0436700470745563
0.167233536,-0.2985773980617523,0.0457828529179096
0.172240896,-0.2985773980617523,0.0457828529179096
0.177239296,-0.2985773980617523,0.0479002818465232
0.18226432,-0.2972382307052612,0.0500225834548473
0.187262464,-0.296366810798645,0.0500225834548473
0.192172544,-0.2948904633522033,0.0521499477326869
0.197187328,-0.2926719486713409,0.054282572120428
0.202169856,-0.2906510829925537,0.054282572120428
0.207204096,-0.2884235978126526,0.05642069876194
0.21223552,-0.2853108048439026,0.05642069876194
0.217225216,-0.2830721735954284,0.0585645250976085
0.222062848,-0.2799439132213592,0.0607142560184001
0.22716544,-0.2760552167892456,0.0607142560184001
0.232180736,-0.2732496559619903,0.062870092689991
0.23717504,-0.2694063484668731,0.0650322809815406
0.242185216,-0.2645149827003479,0.0672010108828544
0.247173376,-0.2612657248973846,0.0693764761090278
0.252356096,-0.2567573189735412,0.0715589150786399
0.257181696,-0.2506965100765228,0.0737485364079475
0.262280448,-0.2464291453361511,0.0737485364079475
0.26716672,-0.2396135330200195,0.0759455263614654
0.27218944,-0.2339652925729751,0.0759455263614654
0.277160192,-0.2291453331708908,0.0781501308083534
0.282159872,-0.2215263843536377,0.0781501308083534
0.287177472,-0.2147989124059677,0.0781501308083534
0.292166656,-0.209264799952507,0.0803625434637069
0.297175808,-0.2001648843288421,0.0803625434637069
0.30216576,-0.1924681514501571,0.0803625434637069
0.307208192,-0.1863429397344589,0.0803625434637069
0.312156416,-0.1785083413124084,0.0803625434637069
0.317168896,-0.1698278933763504,0.0803625434637069
0.3221888,-0.1643633097410202,0.0803625434637069
0.327208704,-0.157844677567482,0.0803625434637069
0.332153088,-0.150932565331459,0.0803625434637069
0.337200384,-0.1463863402605056,0.0803625434637069
0.342153216,-0.1410080045461654,0.0803625434637069
0.347164928,-0.1346420347690582,0.0803625434637069
0.352175616,-0.1305887848138809,0.0781501308083534
0.357060864,-0.1235924214124679,0.0759455263614654
0.362165248,-0.1177097409963607,0.0759455263614654
0.367065344,-0.1129489541053772,0.0759455263614654
0.37216384,-0.105754867196083,0.0759455263614654
0.377061888,-0.0996073186397552,0.0759455263614654
0.382169088,-0.0950459167361259,0.0759455263614654
