x,y,vx,vy,theta,rate
-0.1137050687318885,-1.3389241580626317,0.0018083639310565,-0.0017298887652849,-0.2240059410183964,0.0322054868604329
-0.1137706160422089,-1.338860572175693,-0.0005911053150029,0.0005906660188513,-0.2251896811400076,-0.0088633051469272
-0.1137045800570091,-1.338953142902369,0.0016496014325744,-0.0025169150457922,-0.2239157033262874,0.0320264634076475
-0.1137094425152151,-1.3389303197154865,0.0014710231627727,-0.0016971432273285,-0.2240501852387145,0.0276240371015829
-0.1137712464002829,-1.3388563249295278,-0.0007442103014404,0.000909398491528,-0.2249726162741571,-0.0039540293038785
-0.1137682909744182,-1.338858994982541,-0.0005576147557931,0.0006852665225884,-0.2252473549487089,-0.0115652977668434
-0.113765182894585,-1.3388632947276469,-0.0005102033761117,0.0006019157217495,-0.2252047082876136,-0.0113655601982267
-0.1137662209976006,-1.3388647447831832,-0.0004511328137577,0.0005110353973295,-0.2251750437151909,-0.0087764823308879
-0.1137661833107862,-1.338864850391339,-0.0003520875031964,0.0004066035674561,-0.2251579384566132,-0.0066348014107238
-0.1137752217228728,-1.3388564475954183,-0.0005611381470063,0.0005970541919306,-0.2251750091245108,-0.0056983058500019
-0.1137680477457152,-1.3388673822091934,-0.0002151079142485,0.0001207422939182,-0.2251612780949573,-0.003951313461005
-0.1137619266948674,-1.3388657889152071,5.545373286676585e-05,0.0001585207630242,-0.225144528193453,-0.0029347200626653
-0.1137626029459985,-1.338869337849156,7.509047544728755e-05,2.1800443092000856e-05,-0.2248767094154119,0.0063047323341141
-0.1137065720684313,-1.3389226327130734,0.002014813359063,-0.0018093575672459,-0.2242625946001457,0.0254361866348689
-0.1137709588705696,-1.3388653828965904,-0.0003193859550767,0.0002494216638168,-0.2251614668510548,-0.0058476159355902
-0.1137667621212494,-1.3388741204419092,-0.0001338889779374,-0.0001015417333907,-0.2248698351795577,0.0045662768931214
-0.1137655468907558,-1.3388715959668382,-7.170928312846584e-05,-3.856963388399388e-06,-0.2251890493182149,-0.0058336070446544
-0.1137678310849054,-1.3388552732492751,-0.0001266595556703,0.0005245167863278,-0.2251540905118533,-0.0044092440658881
-0.113763657869621,-1.3388650196302476,4.3165790426181285e-05,0.0001167147629343,-0.2251541920740428,-0.0036410280990792
-0.1137616343481558,-1.3388534535321208,0.000126834295323,0.0004546446921456,-0.225141412337784,-0.0025243732633051
-0.1137685438945422,-1.3388692008418817,-0.0001073676355361,-8.83713293757264e-05,-0.2251477920368938,-0.0026408525440833
-0.11370421267282,-1.3389272079369705,0.002092308640797,-0.0020329796352091,-0.2239539612875496,0.0356436678347195
-0.1137726766838271,-1.338859010380732,-0.0003780840418995,0.0004202487183273,-0.2251778254316325,-0.0065014879896482
-0.1137730031429369,-1.338865955378907,-0.0003460238982589,0.0001277722942499,-0.2251713839278062,-0.0054588395624338
-0.1137658818287607,-1.3388687898072942,-7.686870455593108e-05,2.321398873507279e-05,-0.2249143337817031,0.0035917479813788
-0.1137648505667141,-1.338870458022654,-5.022226243200105e-05,-5.242181186879653e-05,-0.2248773988122257,0.0052733810544282
-0.1137563589543745,-1.3388708842102557,7.91751923871994e-05,0.0001236685812633,-0.2248213395428276,0.0041700051482574
-0.1137159999093305,-1.3389260920892807,0.0015257000630007,-0.0018600108862153,-0.2240540718822899,0.0302860840771593
-0.1137737964050729,-1.338864626635508,-0.0005872163219044,0.0004254191837929,-0.225174844104406,-0.00887744919961
-0.1137681715268575,-1.3388660784112776,-0.0003670161870868,0.0003183761254933,-0.2252212195614783,-0.0091194649731098
-0.1137637105469622,-1.3388569265710104,-0.0001468971204528,0.0005947455136344,-0.2251469207932879,-0.0060375567775506
-0.1137690360948046,-1.3388563789354486,-0.0002908717163964,0.0005068640524042,-0.2251783748015445,-0.0059281918653686
-0.1137659726392774,-1.3388690726835912,-0.0001311619708827,-4.959986264768175e-06,-0.2251631641114627,-0.0049490563370027
-0.1137622302318326,-1.338868190925573,3.0069193469449608e-05,4.421806561904302e-06,-0.2251630534512508,-0.0039366230529011
-0.1137618746542929,-1.3388644113872257,5.976232931320928e-05,0.0001057669023406,-0.2251601106708083,-0.0029979509209042
-0.1137651246578072,-1.33887024253933,-0.0001895941511315,4.688650548850517e-05,-0.2248964645474015,0.004294367573534
-0.1137694250433558,-1.338864806999917,-0.0003040983399423,0.0002247770391262,-0.22516146425656,-0.0049936354144988
-0.1137622762630927,-1.3388790888611697,-2.733620596218978e-05,-0.0002726885544977,-0.2251763466668769,-0.0053165923705751
-0.1137616164315859,-1.3388689648505343,6.476596249199511e-06,6.976719637650506e-05,-0.2251681483059553,-0.0048729895155104
-0.1137680612328776,-1.3388641737791267,-0.0002084793797046,0.0002380616492633,-0.2249123614263063,0.0045483437913313
-0.1137725620518571,-1.3388624347706255,-0.0003170619919593,0.0002539670282154,-0.2249025135070834,0.0047360134016518
-0.1137684538811229,-1.3388644136792178,-0.000130116066356,0.0001307348343898,-0.2251511140329465,-0.0033986611734513
-0.1137628342596214,-1.3388626299418012,7.146516471132575e-05,0.0001704216045939,-0.2251489406504829,-0.0026918837219959
-0.1137663957463339,-1.3388695853833652,-3.989032510871894e-05,-9.944276241762446e-05,-0.2248860384583393,0.0065113942523719
-0.113764343416078,-1.3388612254663714,3.856814277570551e-05,0.0001771730379936,-0.2248731174388223,0.005988377660949
-0.1137745356700637,-1.338864003028447,-0.000297026638281,3.799750838922023e-05,-0.2251692079973031,-0.0035136944578007
-0.1137633052255437,-1.3388707970704938,0.0001185925737088,-0.0002193769719287,-0.2251583462692828,-0.002581388216701
-0.1137614171600758,-1.3388671986421796,0.0001836784515194,-5.6143865441019787e-05,-0.2251860227323563,-0.0037929977852364
-0.1137724235295931,-1.3388600551650958,-0.0002181655759976,0.0001911892938527,-0.2251660221036323,-0.0025035585355295
-0.1137742281538257,-1.3388643632076278,-0.0002286895707619,1.8946053032440863e-05,-0.2248828995352305,0.0068833622632631
-0.1137717115762861,-1.3388722313227672,-9.768976357749846e-05,-0.0002646739478602,-0.2249057322182299,0.0056614901460372
-0.1137746647086297,-1.3388631556529256,-0.0001614561042234,8.797849427517338e-05,-0.2251613612926707,-0.0034900130676761
-0.1137782177730541,-1.338863731870289,-0.0002446892504407,4.306999599336462e-05,-0.2248962194547571,0.0058674971223838
-0.1137795211064602,-1.3388545393367046,-0.000236590424201,0.0003187759164049,-0.2251290617961915,-0.00213284634671
-0.1137753287423603,-1.3388601385051542,-4.8841698800354986e-05,5.214438182213265e-05,-0.225147148485613,-0.0022388823366522
-0.1137694476913467,-1.3388626857630943,0.0001783212629037,-3.665885996529703e-05,-0.2251536065508194,-0.0020038239824858
-0.1137658812671289,-1.338855784957142,0.0002910473068206,0.0002133434260945,-0.2251768493896367,-0.0022779382749199
-0.1137756456686619,-1.3388562666718202,-4.241087860008552e-05,0.0001631042942297,-0.2251580611877137,-0.0012545793759808
-0.1137747525713607,-1.3388558528300745,1.804447408238158e-05,0.000138445430684,-0.2251717952845103,-0.001407026638099
